artist,album,track,track_id,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,mood,lyrics
Vance Joy,Nation of Two,Saturday Sun,2RiBogNRfulkNf7fVbPOrJ,0.637,0.864,8,-4.381,0.0468,0.484,0.0,0.222,0.706,99.995,214720,4,Energy,"{'title': 'Vance Joy – Saturday Sun Lyrics', 'lyrics': ""[Chorus]\nOh, Saturday Sun\nI met someone\nOut on the West Coast\nI gotta get back, I can't let this go\nOh, Saturday Sun\nI met someone\nDon't care what it costs\nNo ray of sunlight's ever lost\n\n[Verse 1]\nSo tired of sleepin' alone\nSo tired of eatin' alone\nI need to ask her what's goin' on\nAre we goin' strong?\nShe felt like resting her head\nMy shoulder was the perfect height\nWe fit so right, so what's goin' on?\n'Cause I've been undone\n\n[Pre-Chorus]\nThe long drive, the coastline\nLookin' out at first light\nAm I still on her mind?\nI've been undone\n[Chorus]\nOh, Saturday Sun\nI met someone\nOut on the West Coast\nI gotta get back, I can't let this go\nOh, Saturday Sun\nI met someone\nDon't care what it costs\nNo ray of sunlight's ever lost\nEver lost\n\n[Post-Chorus]\nBa-ba, ba-ba\nBa-ba, ba-b-ba-ba\nBa-ba, ba-ba\nBa-ba, ba-b-ba-ba\n\n[Verse 2]\nAnd still the memory's right there\nShe put the breeze in my hair\nNo kiss was softer, softer than this\nI'm readin' her lips, oh\n\n[Pre-Chorus]\nEach line I read\nShe left her books in my bed\nAnd her song in my head\nI've been undone\n[Chorus]\nOh, Saturday Sun\nI met someone\nOut on the West Coast\nI gotta get back, I can't let this go\nOh, Saturday Sun\nI met someone\nDon't care what it costs\nNo ray of sunlight's ever lost\nEver lost\n\n[Post-Chorus]\nBa-ba, ba-ba\nBa-ba, ba-b-ba-ba\nBa-ba, ba-ba\nBa-ba, ba-b-ba-ba\nLost\nBa-ba, ba-ba\nBa-ba, ba-b-ba-ba\nLost\nBa-ba, ba-ba\nBa-ba, ba-b-ba-ba\n\n[Chorus]\nOh, Saturday Sun\nI met someone\nOut on the West Coast\nI gotta get back, I can't let this go\nOh, Saturday Sun\nI met someone\nDon't care what it costs\nNo ray of sunlight's ever lost\n[Post-Chorus]\nBa-ba, ba-ba\nBa-ba, ba-b-ba-ba\nOh, Saturday Sun\nBa-ba, ba-ba\nBa-ba, ba-b-ba-ba\nLost, oh Saturday Sun\nBa-ba, ba-ba\nBa-ba, ba-b-ba-ba\nI met someone\nOh, Saturday Sun\nBa-ba, ba-ba\nBa-ba, ba-b-ba-ba\n\n[Outro]\nBa-ba, ba-ba\nBa-ba, ba-b-ba-ba""}"
Grouplove,Spreading Rumours,Raspberry,1F5A4LpF8ylUVtPoMAvNvn,0.492,0.779,3,-5.022,0.0498,0.0292,0.0,0.129,0.445,104.966,196027,4,Energy,"{'title': 'Grouplove – Raspberry Lyrics', 'lyrics': ""Oh, Carolina\nWhat you been fed?\n'Cause I was walking in the dream\nWhat you mean?\nHow you been?\nI never knew I'd get so red\nI got so red\n\nRaspberry, on the ferry, I was feeling kinda sea sick on that boat\nRaspberry, on the ferry, I was feeling kinda sea sick on that boat\nWhoa!\n\nThey call me Yama\nI lost my head\n'Cause I been sleeping like some queen\nWhat you mean?\nWhere I been?\nI never knew I'd get so red\nI got so red!\n\nRaspberry, on the ferry, I was feeling kinda sea sick on that boat\nRaspberry, on the ferry, I was feeling kinda sea sick on that boat\nOh, on that boat\nOh, on that boat\nOh, on that boat\nYeah, on that boat\nYeah, on that boat\nYeah, on that boat\nOh, on that boat (that boat)\nThat boat (that boat)\nThat boat (that boat)\nThat boat (that boat)\nThat boat (that boat)\nThat boat (that boat)\nThat boat (that boat)\nThat boat!\n\nRaspberry, on the ferry, I was\nRaspberry, on the ferry, I was feeling\nRaspberry, on the ferry, I was feeling kinda sea sick on that boat!""}"
Wallows,Nothing Happens,Scrawny,1pNUmVxDiE8t6P1XxcZAv8,0.639,0.816,6,-5.28,0.0485,0.000985,0.0604,0.141,0.802,138.008,166520,4,Energy,"{'title': 'Wallows – Scrawny Lyrics', 'lyrics': ""[Verse 1]\nUsed to be level with all my friends\nStill wear the same shoes I did back then\nI don't think they've ever been untied\nI can't regret the things I don't try\nI'd switch it up, but I don't like change\nOnly content if things stay the same\nDon't care to watch the story unfold\nHate feeling like I'm not in control\n\n[Pre-Chorus]\nI've been sleeping with the light on\nI tend to freak myself out\nWill you come a little closer now\nAnd tell me I'm a\n\n[Chorus]\nScrawny motherfucker with a cool hairstyle\nScrawny motherfucker with a cool hairstyle\nScrawny motherfucker with a cool hairstyle\nI'm a scrawny motherfucker with a cool hairstyle\n\n[Verse 2]\nI say the wrong shit at the right times\nIf I'm offending them, I don't mind\nMaybe they all should listen to me\nIt isn't all about what you see\nQuestion though, how do I look to you?\nAm I so thin that you can see through?\n\n[Pre-Chorus]\nI've been sleeping with the light off\nI wanted to remember\nWill you come a little closer now\nAnd see that I'm a\n\n[Chorus]\nScrawny motherfucker with a cool hairstyle\nScrawny motherfucker with a cool hairstyle\nScrawny motherfucker with a cool hairstyle\nI'm a scrawny motherfucker with a cool hairstyle\n\n[Bridge]\nI'll be one of those people you remember\nThey'll be looking at us when we're together\nI'll be a mannequin you can dismember\n\n[Chorus]\nYou don't like my clothes, but you still like my smile\nScrawny motherfucker with a cool hairstyle\nTake me home to mom, but it'll take awhile\nScrawny motherfucker with a cool hairstyle\nThey might think they're cooler than me by a mile\nScrawny motherfucker with a cool hairstyle\nI can still have wisdom and look like a child\nScrawny motherfucker with a cool hairstyle""}"
Neon Trees,Picture Show,Everybody Talks,2iUmqdfGZcHIhS3b9E9EWq,0.471,0.924,8,-3.906,0.0586,0.00301,0.0,0.313,0.725,154.961,177280,4,Energy,"{'title': 'Neon Trees – Everybody Talks Lyrics', 'lyrics': ""[Intro]\nAh-ah-ah-ah\nAhem, ahem\n\n[Verse 1]\nHey, baby, won't you look my way?\nI can be your new addiction\nHey, baby, what you got to say?\nAll you're giving me is fiction\nI'm a sorry sucker and this happens all the time\n\n[Pre-Chorus]\nI find out that everybody talks\nEverybody talks, everybody talks\n\n[Chorus]\nIt started with a whisper\nAnd that was when I kissed her\nAnd then she made my lips hurt\nI can hear the chit-chat\nTake me to your love shack\nMama's always gotta backtrack\nWhen everybody talks back\n\n[Verse 2]\nHey, honey, you could be my drug\nYou could be my new prescription\nToo much could be an overdose\nAll this trash-talk make me itchin'\n[Pre-Chorus]\nOh my, my, shit, everybody talks\nEverybody talks, everybody talks\nEverybody talks too much\n\n[Chorus]\nIt started with a whisper\nAnd that was when I kissed her\nAnd then she made my lips hurt\nI can hear the chit-chat\nTake me to your love shack\nMama's always got a backtrack\nWhen everybody talks back\n\n[Bridge]\nNever thought I'd live to see the day (Ah-ah)\nWhen everybody's words got in the way, oh\n\n[Instrumental Break]\n\n[Verse 3]\nHey, sugar, show me all your love\nAll you're giving me is friction\nHey, sugar, what you gotta say?\n\n[Chorus]\nIt started with a whisper\nAnd that was when I kissed her\nAnd then she made my lips hurt\nI can hear the chit-chat\nTake me to your love shack\nMama's always got a backtrack\nWhen everybody talks back\n[Post-Chorus]\nEverybody talks, everybody talks\nEverybody talks, everybody talks\nEverybody talks, everybody talks back\n\n[Outro]\nIt started with a whisper\n(Everybody talks, everybody talks)\nAnd that was when I kissed her\n(Everybody talks, everybody talks)\nEverybody talks, everybody talks back, uh""}"
Vistas,Retrospect,Retrospect - Single Version,1YlOdKPa0LBTqOnFAxWPLQ,0.414,0.896,1,-4.128,0.085,0.000277,8.29e-05,0.365,0.498,159.054,204004,4,Energy,"{'title': 'Vistas – Retrospect Lyrics', 'lyrics': '[Verse 1]\nSee you find comfort in small things\nWhich she considers the wrong things\nAnd you find comfort in hellos\nNot goodbyes, not goodbye\nAnd you try not to have issues\nWith the ""Hate you"", ""Love you"" and ""Miss you""\'s\nThat all come out when she kissed you\nGoodbye, goodbye\n\n[Pre-Chorus]\nSinging ""Sweet Caroline"" with diamonds in her eyes\nAnd you can\'t remember the tune\n\n[Chorus]\nThrow my arms to the skies\nHold my head, make me realise\nClose my eyes, let me reset\nHappiness in retrospect\nMake it chill, make it flow\nEverything in the afterglow\nLet me go and I\'ll forget\nHappiness in retrospect\n\n[Post-Chorus]\nOh-oh-oh-oh, ooh\nOh-oh-oh-oh, ooh, ooh\nOh-oh-oh-oh, ooh\n[Verse 2]\nSee you find comfort in tall things\nWhich he considers the wrong things\nAnd you find comfort in things he can\'t\nRecognise, recognise\nAnd you want nothing but all this\nWhile he\'s stuck trying to solve it\nNevertheless, acquiesce till you feel those\nButterflies, butterflies\n\n[Pre-Chorus]\nSinging ""Sweet Caroline"" with diamonds in his eyes\nAnd you can\'t remember the tune\n\n[Chorus]\nThrow my arms to the skies\nHold my head, make me realise\nClose my eyes, let me reset\nHappiness in retrospect\nMake it chill, make it flow\nEverything in the afterglow\nLet me go and I\'ll forget\nHappiness in retrospect\n\n[Interlude]\n[Chorus]\nThrow my arms to the skies\nHold my head, make me realise\nClose my eyes, let me reset\nHappiness in retrospect\nMake it chill, make it flow\nEverything in the afterglow\nLet me go and I\'ll forget\nHappiness in retrospect\n\n[Post-Chorus]\nOh-oh-oh-oh, ooh\nOh-oh-oh-oh, ooh, ooh\nOh-oh-oh-oh, ooh (Let me go and I\'ll forget)\n(Happiness in retrospect)'}"
Bleachers,Strange Desire,I Wanna Get Better,1BwhFXqoIsePt21WyWIttb,0.446,0.915,9,-6.221,0.141,0.00281,3.87e-05,0.218,0.398,190.013,204520,4,Energy,NaN
Lord Huron,Strange Trails,Meet Me In the Woods,54hj06Z7sm7DaHSrGGMAZG,0.543,0.926,6,-6.759,0.0446,0.387,0.456,0.0667,0.604,80.501,262209,1,Energy,"{'title': 'Lord Huron – Love Like Ghosts Lyrics', 'lyrics': ""[Verse 1]\nYes, I know that love is like ghosts\nOh, few have seen it, but everybody talks\nSpirits follow everywhere I go\nOh, they sing all day and they haunt me in the night\nOh, they sing all day and they haunt me in the night\n\n[Verse 2]\nYes, I know that love is like ghosts\nOh, and what ain't living can never really die\nYou don't want me, baby, please don't lie\nOh, but if you're leaving, I gotta know why\nI said if you're leaving, I gotta know why\nOh, I sing all day and I love you through the night\n\n[Verse 3]\nYes I know that love is like ghosts\nOh, and the moonlight, baby, shows you what's real\nThere ain't language for the things I feel\nAnd if I can't have you, then no one ever will\nOh, if I can't have you, then no one ever will\n\n[Chorus]\nI don't feel it till it hurts sometimes\nOh, go on baby, hurt me tonight\nI want ours to be an endless song\nBaby, in my eyes, you do no wrong\nI don't feel it till it hurts sometimes\nSo go on, baby, hurt me tonight\nAll the spirits that I know I saw\nDo you see no ghost in me at all?\n[Outro]\nOh, I sing all day and I love you through the night\nOh, I sing all day and I love you through the night\nOh, I sing all day and I love you through the night\nOh, I sing all day and I love you through the night""}"
Circa Waves,Young Chasers (Deluxe),T-Shirt Weather,1uNH7kknB8MVkmh6FfDb6W,0.415,0.95,4,-4.676,0.0621,0.00126,3.86e-05,0.133,0.552,160.017,194288,4,Energy,"{'title': 'Circa Waves – T-Shirt Weather Lyrics', 'lyrics': ""[Instrumental break]\n\n[Verse 1]\nShe left me and said\nBaby won't you come to bed\nBut I cannot sleep\nWhile the sun's awake\n\n[Verse 2]\nAnd the nights been so long\nYou don’t get me right, don’t get me wrong\nNow my head tells the tales\nI hardly know\n\n[Chorus]\nI remember t-shirt weather\nI remember some days\nWe were singing our lungs out\nIn the backseat together\nAnd the seatbelts were burning our fingers\nIn the t-shirt weather\nI remember sleeping to the early afternoon\n\n[Verse 3]\nDrinks fly like birds\nAcross the kitchen trouble stirs\nI'm tongue tied by words\nI used to know\n[Verse 4]\nSo we talk 'til we're sick\n17 went far too quick\nWhen my mind plays tricks\nI have to go\n\n[Chorus]\nI remember t-shirt weather\nI remember some days\nWe were singing our lungs out\nIn the backseat together\nAnd the seatbelts were burning our fingers\nIn the t-shirt weather\nI remember sleeping to the early afternoon\n\n[Bridge]\nIt's gonna be okay\nIt's gonna be okay\nIt's gonna be okay\nIt's gonna be okay\nIt's gonna be okay\nIt's gonna be okay\n\n[Altered Chorus]\nI remember t-shirt weather\nI remember some days\nWe were singing our lungs out\nIn the backseat together\nAnd the seatbelts\nWere burning our fingers\nIn the t-shirt weather\n[Outro]\nIn the t-shirt weather\nIn the t-shirt weather\nYeah in the t -shirt weather""}"
The Wombats,Beautiful People Will Ruin Your Life,Turn,11IJA30efHAJLO3qroPh5L,0.531,0.847,1,-3.907,0.0529,0.00743,0.0,0.0916,0.38,105.03,207679,4,Energy,"{'title': 'The Wombats – Turn Lyrics', 'lyrics': ""[Verse 1]\nI jump from thought to thought like a flea jumps to a light\nYou could give an aspirin the headache of its life\nMaybe it's the crazy that I'd miss\nWatering plastic plants in the hope that they'll grow\nSeeing a message flash and then smashing up my phone\nMaybe it's the crazy that I'd miss\nIt won't get better than this\n\n[Chorus]\nI like the way your brain works, I like the way you try\nTo run with the wolf pack when your legs are tied\nI like the way you turn me inside and out\nI like the way you turn\n(Woo, ooh-ooh, ooh-ooh\nOoh-ooh, ooh-ooh, ooh-ooh, ooh-ooh)\nI like the way your brain works\n(Woo, ooh-ooh, ooh-ooh\nOoh-ooh, ooh-ooh, ooh-ooh, ooh-ooh)\nI like the way your brain works\n\n[Verse 2]\nI want to get college girl drunk tonight\nNo morning fears, no mountains to climb\nThey say the best memories are the ones that we forget\nLike listening to Drake at your best friend's swimming pool\nFloating anti-clockwise in a red mushroom\nMaybe it's the crazy that I'd miss\nIt won't get better than this\n\n[Chorus]\nI like the way your brain works, I like the way you try\nTo run with the wolf pack when your legs are tied\nI like the way you turn me inside and out\nI like the way you turn\n(Woo, ooh-ooh, ooh-ooh\nOoh-ooh, ooh-ooh, ooh-ooh, ooh-ooh)\nI like the way your brain works\n(Woo, ooh-ooh, ooh-ooh\nOoh-ooh, ooh-ooh, ooh-ooh, ooh-ooh)\nI like the way your brain works\n\n[Outro]\nBaby, it's the crazy I like\nI think I saw the world turn in your eyes\nBaby, it's the crazy I like (ah-ah, ah)\nAnd maybe it's the bullshit I'd miss\nScreaming at the moon in black lipstick\nMaybe it's the bullshit I'd miss\nIt won't get better than this""}"
Two Door Cinema Club,Tourist History,Undercover Martyn,6GQLX6Z28fYwDNCrhaKzYF,0.446,0.871,2,-4.902,0.116,0.000252,8.13e-06,0.0996,0.612,159.863,166573,4,Energy,"{'title': 'Two Door Cinema Club – Undercover Martyn Lyrics', 'lyrics': ""[Verse 1]\nAnd she spoke words that would melt in your hands\nAnd she spoke words of wisdom\nTo the basement, people, to the basement\nMany surprises await you\nIn the basement, people, in the basement\n\n[Chorus]\nYou hid there last time, you know we're gonna find you\nSick in the car seat, 'cause you're not up to going\nOut on the main streets, completing your mission\nYou hid there last time, you know we're gonna find you\nSick in the car seat, 'cause you're not up to going\nOut on the main streets, completing your mission\n\n[Verse 2]\nAnd she spoke words that would melt in your hands\nAnd she spoke words of wisdom\nTo the basement, people, to the basement\nMany surprises await you\nIn the basement, people, in the basement\n\n[Chorus]\nYou hid there last time, you know we're gonna find you\nSick in the car seat, 'cause you're not up to going\nOut on the main streets, completing your mission\nYou hid there last time, you know we're gonna find you\nSick in the car seat, 'cause you're not up to going\nOut on the main streets, completing your mission\n[Instrumental Break]\n\n[Chorus]\nYou hid there last time, you know we're gonna find you\nSick in the car seat, 'cause you're not up to going\nOut on the main streets, completing your mission\nYou hid there last time, you know we're gonna find you\nSick in the car seat, 'cause you're not up to going\nOut on the main streets, completing your mission""}"
Wallows,Pleaser,Pleaser,11zf7m4vw9Ze7cer9Nyhk1,0.497,0.914,9,-4.308,0.0455,0.126,1.98e-05,0.274,0.385,148.893,187896,4,Energy,"{'title': 'Wallows – Pleaser Lyrics', 'lyrics': ""[Verse 1: Dylan]\nYou're talking while you're fast asleep\nAs I walk slowly from your house\nBack in your room remain the words I wanna say to you\nBut couldn't leave my mouth\nDoes it come as a surprise?\nLanguage of averted eyes\nSilence is what I do best\n\n[Pre-Chorus: Dylan]\nStill, I hear it all\nWasting time around my head\nSo I talk to myself instead\n\n[Chorus: Braeden]\nSitting out the weekend\nCouldn't do it again\nSay you want it right now\nBut I wouldn't know how\nIt's something that I can't do\nThen what am I supposed to?\nQuite the people pleaser\nIf only I could please her\n\n[Verse 2: Braeden]\nIndecisive feelings of enjoyment\nHold the thought, I think I need a moment\nI'm aware there's somethin' I should tell you\nBut my voice annoys me\nBite my tongue off with a smile\nI can't feel it anymore\n'Cause recently the line is blurred\nBetween depression and bliss\n[Pre-Chorus: Braeden]\nNow I see that the times don't change\nThey waste away\nBut I just wanna sleep today\nAnd I don't wanna talk to you right now\nYou say\n\n[Chorus: Braeden]\nBut, I'm sitting out the weekend\nCouldn't do it again\nSay you want it right now\nBut I wouldn't know how\nIt's something that I can't do\nThen what am I supposed to?\nQuite the people pleaser\nIf only I could please her\n\n[Bridge: Dylan & Braeden]\nOh, oh, oh, oh, oh\nOh, oh, oh, oh, oh\nOh, oh, oh, oh\nOh, oh, oh, oh\n\n[Outro: Dylan & Braeden]\nI'm talking while you're next to me\nDid I ruin the moment?\nIf I could tell you how I feel\nWould you know what the words meant?\nFor sake of conversation\nCould you read the writings on my sleeve?\n'Cause that's the best you're gonna get\nSo maybe I had better leave""}"
Sea Girls,All I Want To Hear You Say,All I Want To Hear You Say,3X5PSHyFEfkkbIncpslasP,0.551,0.835,1,-6.883,0.0496,0.00127,0.0,0.321,0.541,123.946,189774,4,Energy,"{'title': 'Sea Girls – All I Want To Hear You Say Lyrics', 'lyrics': ""[Verse 1]\nYour body shape was a warning sign\nWith a face made for TV\nI knew it was only just a matter of time\nYou were caught in the headlights of your dream\n\n[Pre-Chorus]\nNow we live in different worlds\n'Cause I’m still working shifts\nWhile you’re putting on pearls\nAnd I just want to know\nIf you’re in Manchester will you come to my show?\nAnd say\n\n[Chorus]\nHow you doing?\nWell, I want you to know that I am doing\nBetter than I was before\nHow you doing?\nWell, I want you to know\nThat really\nI’m on your news feed twice a day\nI see you in the papers, I go to all your plays\nAnd even if I want to, I can't look away\nIt ain't easy to forget you\nIt’s all I want to hear you say\n[Verse 2]\nSometimes I dream about you running away\nYou bring your hair and makeup to my flat\nOh, heaven on earth is a hell of a place\nNo one can judge me for trying to get back\n\n[Pre-Chorus]\nBut that was a while ago\nAnd our delicate youth is starting to get old\nAnd I just want to know\nIf you’re in town tonight\nI’d like to say hello and\n\n[Chorus]\nHow you doing?\nWell, I want you to know that I am doing\nBetter than I was before\nHow you doing?\nWell, I want you to know\nThat really\nI’m on your news feed twice a day\nI see you in the papers, I go to all your plays\nAnd even if I want to, I can't look away\nIt ain't easy to forget you\nIt’s all I want to hear you say\n[Bridge]\nI want to hear you say\nThere’s a part of me you’ll take away forever\nAnd that would do\nSo, how you doing?\nWell, I want you to know that I am doing\nBetter than I was before\n\n[Chorus]\nHow you doing?\nWell, I want you to know that I am doing\nBetter than I was before\nHow you doing?\nWell, I want you to know\nThat really\nI’m on your news feed twice a day\nI see you in the papers, I go to all your plays\nAnd even if I want to, I can't look away\nIt ain't easy to forget you\nIt’s all I want to hear you say\n\n[Outro]\nEven if I want to\nI can't look away\nIt ain't easy to forget you\nIt’s all I want to hear you say""}"
WALK THE MOON,Walk The Moon,Anna Sun,3e0yTP5trHBBVvV32jwXqF,0.472,0.844,10,-6.578,0.054,0.00173,0.0,0.24,0.34,140.034,321280,4,Energy,"{'title': 'WALK THE MOON – Anna Sun Lyrics', 'lyrics': ""[Verse 1]\nScreen falling off the door, door hanging off the hinges\nMy feet are still sore, my back's on the fringes\nWe tore up the walls, we slept on couches\nWe lifted this house, we lifted this house\nFirecrackers in the east, my car parked south\nYour hands on my cheeks, your shoulder in my mouth\nI was up against the wall on the west mezzanine\nWe rattle this town, we rattle this scene\n\n[Pre-Chorus]\nOh, Anna Sun\nOh, Anna Sun\n\n[Chorus]\nWhat do you know? This house is falling apart\nWhat can I say? This house is falling apart\nWe got no money, but we got heart\nWe're gonna rattle this ghost town\nThis house is falling apart\n\n[Verse 2]\nScreen falling off the door, door hanging off the hinges\nMy feet are still sore, my back's on the fringes\nWe were up against the wall on the west mezzanine\nWe rattle this town, we rattle this scene\n\n[Pre-Chorus]\nOh, Anna Sun\nOh, Anna Sun\n\n[Chorus]\nWhat do you know? This house is falling apart\nWhat can I say? This house is falling apart\nWe got no money, but we got heart\nWe're gonna rattle this ghost town\nWhat do you know? This house is falling apart\nWhat can I say? This house is falling apart\nWe got no money, but we got heart\nWe're gonna rattle this ghost town\nThis house is falling apart\n\n[Bridge]\nLive my life without\nStation wagon rides\nFumbling around the back\nNot one seat belt on\nWait for summertime\nComing up for air\nNow it's all a wash\nNow it's all a wash\n(Screen falling off the door, door hanging off the hinges)\nLive my life without\n(My feet are still sore, my back's on the fringes)\nComing up for air\n(We tore up the walls, we slept on couches)\nNow it's all a wash\n(We lifted this house, we lifted this house)\nI want everyone\n(Firecrackers in the east, my car parked south)\nRacing down the hill\n(Your hands on my cheeks, your shoulder in my mouth)\nI am faster than you\n(I was up against the wall on the west mezzanine)\nWait for summertime\n(We rattle this town, we rattle this scene)\nWait for summertime\n\n[Pre-Chorus]\nOh, Anna Sun\nOh, Anna Sun\nSun\n\n[Chorus]\nWhat do you know? This house is falling apart\nWhat can I say? This house is falling apart\nWe got no money, but we got heart\nWe're gonna rattle this ghost town\nWhat do you know? This house is falling apart\nWhat can I say? This house is falling apart\nWe got no money, but we got heart\nWe're gonna rattle this ghost town\n\n[Outro]\nThis house is falling apart\nThis house is falling apart\n(We tore up the walls, we slept on couches)\nThis house is falling apart\n(We lifted this house, we lifted this house)\nWe're gonna rattle this ghost town\nThis house is falling apart\nThis house is falling apart""}"
Bleachers,Gone Now,Don't Take The Money,3ySU5vwQB33iGulwcUL9qQ,0.63,0.885,1,-5.674,0.0406,0.000397,1.37e-06,0.206,0.289,110.072,215547,4,Energy,"{'title': ""Bleachers – Don't Take the Money Lyrics"", 'lyrics': ""[Verse 1: Jack Antonoff]\nSomebody broke me once\nLove was a currency\nA shimmering balance act\nI think that I laughed at that\nAnd I saw your face and hands\nColoured in sun and then\nI think I understand\nWill I understand?\n\n[Pre-Chorus: Jack Antonoff]\nWill we fight, stay up late?\nIn my dreams, I'm to blame\nDifferent sides of the bed\nRoll your eyes, shave my head\nNow we're stuck in the storm\nWe were born to ignore\nAnd all I got is a chance to just say\n(“Baby, love me! You've got me, runaway!”)\n\n[Chorus: Jack Antonoff]\nYou steal the air out of my lungs, you make me feel it\nI pray for everything we lost, buy back the secrets\nYour hand forever's all I want\nDon't take the money\nDon't take the money\n[Verse 2: Jack Antonoff]\nI slept on my own those nights\nWas still in my parents' house\nAnd I cut off my t-shirt sleeves\nAnd claim a new continent\n'Til I saw your face and hands\nCovered in sun and then\nI think I understand\nWill I understand?\n\n[Pre-Chorus: Jack Antonoff]\nWill we fight, stay up late?\nIn my dreams, I'm to blame\nDifferent sides of the bed\nRoll your eyes, shake my head\nNow we're stuck in the storm\nWe were born to ignore\nAnd all I got is a chance to just say\n(“Baby, love me! You've got me, runaway!”)\n\n[Chorus: Jack Antonoff]\nYou steal the air out of my lungs, you make me feel it\nI pray for everything we lost, buy back the secrets\nYour hand forever's all I want\nDon't take the money\nDon't take the money\n(“Baby, love me! You've got me, runaway!”)\nYou steal the air out of my lungs, you make me feel it\nI pray for everything we lost, buy back the secrets\nYour hand forever's all I want\nDon't take the money\nDon't take the money\n(“Baby, love me! You've got me, runaway!”)\n[Bridge: Jack Antonoff]\nWhen you're looking at your shadow\nStanding on the edge of yourself\nPraying on the darkness\nJust don't take the money\nDreaming of an easy\nWaking up without weight now\nAnd you're looking at the heartless\nJust don't take the money\n\n[Chorus: Jack Antonoff & Lorde]\nYou steal the air out of my lungs, you make me feel it\nI pray for everything we lost, buy back the secrets\nYour hand forever's all I want\nDon't take the money\nWell, don't take the money\n(“Baby, love me! You've got me, runaway!”)\nYou steal the air out of my lungs, you make me feel it\nI pray for everything we lost, buy back the secrets\nYour hand forever's all I want\nDon't take the money\nDon't take the money\n\n[Outro: Jack Antonoff]\nJust don't take the money\nJust don't take the money\nJust don't take the money\nJust don't take the money""}"
Vistas,Calm,Calm,5mLTKuS2yHKBgxvm4Jn27a,0.518,0.835,0,-4.142,0.0389,0.0109,0.000192,0.098,0.838,156.343,208761,4,Energy,"{'title': 'Vistas – Calm Lyrics', 'lyrics': '(Verse 1)\nI see you everywhere, I hear you’re anywhere\nIt’s just stories is what she told me\nAnd with her fingers crossed, can she connect the dots\nIn between what you really mean\n\n(Pre-Chorus)\nBut I don’t m-mind the games you t-try\nTo wind me up with and leave me stuck with\nA feeling inside so I can’t deny the endless cycle, we let it spiral\nBut love comes round again\n\n(Chorus)\nShe keeps me calm but keeps my heart racing\nAll of the time when I am out chasing\nMe out my mind, but leaving behind\nContemplating\n\nShe keeps me calm but keeps my heart racing\nAll of the time when I am out chasing\nMe out my mind, but leaving behind\nContemplating, my adoration\n\n(Verse 2)\nThey say it comes with age, that we will re-arrange\nAll your stories to things you told me\nSo let me reminisce, till I can feel your lips\nUp against me, in twenty-twenty\n\n(Pre-Chorus)\nBut I don’t m-mind the games you t-try\nTo wind me up with and leave me stuck with\nFeeling inside so I can’t deny the endless cycle, we let it spiral\nBut love comes round again\n\n(Chorus)\nShe keeps me calm but keeps my heart racing\nAll of the time when I am out chasing\nMe out my mind, but leaving behind\nContemplating\n\nShe keeps me calm but keeps my heart racing\nAll of the time when I am out chasing\nMe out my mind, but leaving behind\nContemplating, my adoration\n\n(Pre-Chorus)\nBut I don’t m-mind the games you t-try\nTo wind me up with and leave me stuck with\nFeeling inside so I can’t deny the endless cycle, we let it spiral\nBut love comes round again\n\n(Chorus)\nShe keeps me calm but keeps my heart racing\nAll of the time when I am out chasing\nMe out my mind, but leaving behind\nContemplating\n\nShe keeps me calm but keeps my heart racing\nAll of the time when I am out chasing\nMe out my mind, but leaving behind\nContemplating, my adoration'}"
Sjowgren,Seventeen,Seventeen,4gsR34XSIE2fUY4odwZqym,0.612,0.725,7,-5.602,0.0416,0.305,0.0784,0.0548,0.333,146.008,225667,4,Energy,"{'title': 'Sjowgren – Better Off Lyrics', 'lyrics': ""[Verse 1]\nSpeak now, I'm filling my mind for you\nI worry, I worry, been away from you\nYou fall so fast and you fall so quick\nI'll hold your hand through our loving\nBut the more you hear the less you know\n\n[Chorus]\nAnd I'm wide awake, I can't sleep without you\nPillow's cold and separated, we are too\nI'm down low and I'm nothing without you\nI'm better off to stay, I'm better off to say\nI'm better off with you\n\n[Verse 2]\nI say I wanna stay, I\nI say I wanna go\nI'm not so quick to call this my home\nI've been wandering, I'm not so steady, I know\nI tell you I'm my way so you won't let me go\nSo you won't let me go\n\n[Chorus]\nAnd I'm wide awake, I can't sleep without you\nPillow's cold and separated, we are too\nI'm down low and I'm nothing without you\nI'm better off to stay, I'm better off to say\nI'm better off with you\nI'm better off with you, I'm better off with you\n\n[Bridge]\nWe all need to take some time to slow down\nWe all need to take some time to slow down\nBut the more the hear the less you know\n\n[Chorus]\nI'm wide awake, I can't sleep without you\nPillow's cold and separated, we are too\nI'm down low and I'm nothing without you\nI'm better off to stay, I'm better off to say\nI'm better off with you\nI'm better off with you, I'm better off with you""}"
