artist,album,track,track_id,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,mood,lyrics
James Arthur,Back from the Edge,Say You Won't Let Go,5uCax9HTNlzGybIStD3vDh,0.358,0.557,10,-7.398,0.059,0.695,0.0,0.0902,0.494,85.043,211467,4,Calm,"{'title': ""James Arthur – Say You Won't Let Go Lyrics"", 'lyrics': ""[Verse 1]\nI met you in the dark\nYou lit me up\nYou made me feel as though\nI was enough\nWe danced the night away\nWe drank too much\nI held your hair back when\nYou were throwing up\n\n[Pre-Chorus]\nThen you smiled over your shoulder\nFor a minute, I was stone cold sober\nI pulled you closer to my chest\nAnd you asked me to stay over\nI said, I already told ya\nI think that you should get some rest\n\n[Chorus 1]\nI knew I loved you then\nBut you'd never know\n'Cause I played it cool\nWhen I was scared of letting go\nI knew I needed you\nBut I never showed\n\nBut I wanna stay with you\nUntil we're grey and old\nJust say you won't let go\nJust say you won't let go\n\n[Verse 2]\nI'll wake you up with some breakfast in bed\nI'll bring you coffee\nWith a kiss on your head\nAnd I'll take the kids to school\nWave them goodbye\nAnd I'll thank my lucky stars for that night\n\n[Pre-Chorus 2]\nWhen you looked over your shoulder\nFor a minute, I forget that I'm older\nI wanna dance with you right now, oh\nAnd you look as beautiful as ever\nAnd I swear that every day you'll get better\nYou make me feel this way somehow\n\n[Chorus 2]\nI'm so in love with you\nAnd I hope you know\nDarling your love is more\nThan worth its weight in gold\nWe've come so far my dear\nLook how we've grown\nAnd I wanna stay with you\nUntil we're grey and old\nJust say you won't let go\nJust say you won't let go\n\n[Bridge]\nI wanna live with you\nEven when we're ghosts\n'Cause you were always there for me\nWhen I needed you most\n\n[Chorus 3]\nI'm gonna love you till\nMy lungs give out\nI promise 'til death we part\nLike in our vows\nSo I wrote this song for you\nNow everybody knows\nThat it's just you and me\nUntil we're grey and old\nJust say you won't let go\nJust say you won't let go\n\n[Outro]\nJust say you won't let go\nOh, just say you won't let go""}"
Ed Sheeran,x (Wembley Edition),Photograph,3FSPaBp49Clqq2p4zc9dbA,0.614,0.379,4,-10.48,0.0476,0.607,0.000464,0.0986,0.201,107.989,258987,4,Calm,"{'title': 'Ed Sheeran – Photograph Lyrics', 'lyrics': '[Verse 1]\nLoving can hurt, loving can hurt sometimes\nBut it\'s the only thing that I know\nWhen it gets hard, you know it can get hard sometimes\nIt is the only thing that makes us feel alive\n\n[Pre-Chorus]\nWe keep this love in a photograph\nWe made these memories for ourselves\nWhere our eyes are never closing\nHearts are never broken\nAnd time\'s forever frozen, still\n\n[Chorus]\nSo you can keep me\nInside the pocket of your ripped jeans\nHolding me closer \'til our eyes meet\nYou won\'t ever be alone, wait for me to come home\n\n[Verse 2]\nLoving can heal, loving can mend your soul\nAnd it\'s the only thing that I know, know\nI swear it will get easier, remember that with every piece of ya\nAnd it\'s the only thing we take with us when we die\n\n[Pre-Chorus]\nWe keep this love in a photograph\nWe made these memories for ourselves\nWhere our eyes are never closing\nHearts were never broken\nAnd time\'s forever frozen, still\n[Chorus]\nSo you can keep me\nInside the pocket of your ripped jeans\nHolding me closer \'til our eyes meet\nYou won\'t ever be alone\nAnd if you hurt me, well that\'s okay, baby\nOnly words bleed inside these pages, you just hold me\nAnd I won\'t ever let you go\nWait for me to come home\n\n[Bridge]\nWait for me to come home\nWait for me to come home\nWait for me to come home\n\n[Chorus]\nOh, you can fit me\nInside the necklace you got when you were 16\nNext to your heartbeat where I should be\nKeep it deep within your soul\nAnd if you hurt me, well that\'s okay, baby\nOnly words bleed inside these pages\nYou just hold me\nAnd I won\'t ever let you go\n\n[Outro]\nWhen I\'m away, I will remember how you kissed me\nUnder the lamppost back on Sixth street\nHearing you whisper through the phone\n""Wait for me to come home""'}"
blackbear,me & ur ghost,me & ur ghost,4yJiXq86uM56uIfIZgE440,0.755,0.631,7,-6.128,0.0261,0.0638,0.0,0.0929,0.881,100.026,200400,4,Calm,"{'title': '\u200bblackbear – \u200bme & ur ghost Lyrics', 'lyrics': ""[Chorus]\nI'm not alone\nIt's just me and your ghost\nAnd this cripplin' depression\nI thought I learned my\u2005lesson\nBut\u2005I threw out\u2005my phone\nAnd I burned all your\u2005clothes\nAnd now I'm not alone\nIt's just me and your ghost\n\n[Verse 1]\nI got four red bottoms up in flames at my place now (Place now)\nI burned three Chanel dresses, three words we don't say now (Say now)\nAnd it's hard not to drink when it's the one thing I think about\nIt's a lot of spiders in the attic, I don't mean to be dramatic\nBut I think it's kinda tragic who we magically became now\n\n[Chorus]\nI'm not alone\nIt's just me and your ghost\nAnd this cripplin' depression\nI thought I learned my lesson\nBut I threw out my phone\nAnd I burned all your clothes\nAnd now I'm not alone\nIt's just me and your ghost\n\n[Post-Chorus]\nMe and your ghost\nMe and your ghost\nMe and your ghost\nMe and your ghost (Yeah)\n\n[Verse 2]\nTell me what I'm s'posed to do with all these pictures on my iPhone\nEven all them videos only you and I know\nYou never cared about me, you just care about the likes though\nEvery time you pop up, you should see my fuckin' eye roll\nI can't even kick it with the homies that we both know\nI can't even fuck with any places that we used to go\nNow all I got is just the memories of us though\nBurn it all down to the ground with your ghost\n\n[Chorus]\nI'm not alone\nIt's just me and your ghost\nAnd this cripplin' depression\nI thought I learned my lesson\nBut I threw out my phone\nAnd I burned all your clothes\nAnd now I'm not alone\nIt's just me and your ghost\n\n[Post-Chorus]\nMe and your ghost\nMe and your ghost\nMe and your ghost\nMe and your ghost\n\n[Bridge]\nI wish I could take back summer nights\nErase all the vibes\nLeave the memories out to dry\nDelete forever, no archive\nTake the words you said to me\nHold on to them intentionally\nI know that eventually\nI'ma set fire to the one thing I love the most\nBurn it all to the ground with your ghost\n\n[Chorus]\nI'm not alone\nIt's just me and your ghost\nAnd this cripplin' depression\nI thought I learned my lesson\nBut I threw out my phone\nAnd I burned all your clothes\nAnd now I'm not alone\nIt's just me and your ghost\n\n[Post-Chorus]\nMe and your ghost\nMe and your ghost\nMe and your ghost\nMe and your ghost""}"
Big Wild,Superdream,6's to 9's (feat. Rationale),4DAaQ5InUO23d8yNRbB0Yj,0.714,0.663,8,-5.799,0.0694,0.145,0.0,0.264,0.64,95.497,206073,4,Calm,"{'title': ""Big Wild – 6's to 9's Lyrics"", 'lyrics': ""[Verse 1]\nI want you to hold me\nCome and lay with me\nSet aside your problems with me, baby\nSave your conversation for the basement (Yeah)\nI want you speaking in tongues\nYou know what they say about those\n\n[Pre-Chorus]\nThey come together, look we're together\nYou can’t let them slip away\nYou can't let them slip away\nA good thing together, so unpredictable\nBut one thing I know for sure\n\n[Chorus]\nYou turn my sixes to nines\nFrequently fly, we can't deny, no\nThis feeling tonight\nI know I weaken when I\nWhen I look in your eye\nAnd you’re holding me tight\nWe're in love, you and I\nYou turn my sixes to nines\nYou turn my sixes to nines\n[Verse 2]\nI want you to hold me\nRide this with me\nSet aside your inhibitions, maybe\nSometimes when it feels right (Feels right)\nMaybe it's alright (Alright, alright)\nI want you speaking in tongues\nKnow what they say about those\n\n[Pre-Chorus]\nThey come together, look we're together\nYou can't let them slip away\nYou can't let them slip away\nA good thing together, so unpredictable\nBut one thing I know for sure\n\n[Chorus]\nYou turn my sixes to nines\nFrequently fly, we can't deny, no\nThis feeling tonight\nI know I weaken when I\nWhen I look in your eye\nAnd you're holding me tight\nWe’re in love, you and I\nYou turn my sixes to nines\nYou turn my sixes to nines\nYou turn my sixes to nines\n[Outro]\nFrequently fly, we can’t deny, no\nThis feeling tonight\nI know I weaken when I\nWhen I look in your eye\nAnd you're holding me tight\nWe’re in love, you and I\nYou turn my sixes to nines""}"
Shoffy,Cool Again,Cool Again,7tDqtZnEQcgAE92mEMtgnF,0.774,0.45,11,-6.86,0.0896,0.443,3.28e-05,0.127,0.648,90.055,191935,4,Calm,"{'title': 'Shoffy – Cool Again Lyrics', 'lyrics': ""[Verse 1]\nI feel like this is a bad one\nRacked up too many mistakes\nThought you were in for the long run\nNow you're just another heartbreak\n\n[Pre-Chorus]\nOoh, you don't know how this goes\nIf I'm being honest, yeah\n\n[Chorus]\nIt might take a little longer for us to be cool again\nIt might take a little longer for us to be cool again\nI know I said that we'll be fine, but that was then, I guess I lied\nIt might take a little longer for us to be cool, cool, again\nCool, cool again\n\n[Verse 2]\nHad my heart for over three years\nDon't think you understand\nProbably take double that to see clear\nKeeping up ain't part of my plan\n\n[Pre-Chorus]\nOoh, you don't know how this goes\nIf I'm being honest, yeah\n[Chorus]\nIt might take a little longer for us to be cool again\nIt might take a little longer for us to be cool again\nI know I said that we'll be fine, but that was then, I guess I lied\nIt might take a little longer for us to be cool, cool, again\nCool, cool again\n\n[Bridge]\nWe had sketched out our future\nYou were mine and I was yours\nYou'll always have a place in my heart\nJust need some time to heal\n\n[Chorus]\nIt might take a little longer for us to be cool again\nIt might take a little longer for us to be cool again\nI know I said that we'll be fine, but that was then, I guess I lied\nIt might take a little longer for us to be cool, cool, again\nCool, cool again\n\n[Outro]\nCool again, baby\nCool again""}"
Oceans Ahead,Falling,Falling,5lqyq2BhSjFZUp8bTsJBlx,0.652,0.559,4,-5.683,0.104,0.38,1.27e-06,0.131,0.165,83.914,166211,4,Calm,"{'title': 'Falling Up – Oceans Lyrics', 'lyrics': ""(When will your love unfold your life?)\nFrom a lonely spell I felt another life\nIt leapt before me some dangerous grace\nBelieve when I say that I want to try\n'Cause I've been used up and hope has run out\nSee me alone - This is what they wanted\nTo see me alone\nIf Your heart's an ocean, then I will drown\nBeneath the waves, there will be love\nI found a cavern right below my life\nThat time has passed through and folded inside\nAnd now the future is a waving rise\nA mysterious turn, that's telling me that - I saw the future""}"
John Mayer,Paradise Valley,Who You Love (feat. Katy Perry),7IByJvSqRFltGyiiIiL4wn,0.694,0.351,9,-10.92,0.0382,0.813,0.00165,0.097,0.691,145.907,249933,4,Calm,"{'title': 'John Mayer – Who You Love Lyrics', 'lyrics': ""[Pre-Chorus: John Mayer]\nYou love, who you love\nWho you love\nYou love, who you love\nWho you love\n\n[Verse 1: John Mayer]\nMy girl, she isn't the one\nI saw coming\nAnd sometimes I don't know which way to go\nAnd I tried to run before\nBut I'm not running anymore\nBecause I've fought against it hard enough to know\n\n[Pre-Chorus: John Mayer]\nThat you love, who you love\nWho you love\nYou love, who you love\nWho you love\nYou love, who you love\nWho you love\n\n[Chorus: John Mayer]\nOh, you can't make yourself stop dreaming\nWho you're dreaming of\nIf it's who you love\nThen it's who you love\n[Verse 2: Katy Perry]\nMy boy ain't the one that I saw coming\nAnd some have said his heart's too hard to hold\nAnd it takes a little time\nBut you should see him when he shines\nYou never want to let that feeling go\n\n[Pre-Chorus: Katy Perry & John Mayer]\nWhen you love, who you love\nWho you love\nYou love, who you love\nWho you love\nYeah, you love, who you love\nWho you love\n\n[Chorus: John Mayer]\nOh, you can't make yourself stop dreaming\nWho you're dreaming of\nIf it's who you love\nThen it's who you love\n\n[Pre-Chorus: John Mayer & Katy Perry]\nOh you love, who you love\nWho you love\nYou love, who you love\nWho you love\nYou love, who you love\nWho you love\n[Chorus: John Mayer]\nOh, you can't make yourself stop dreaming\nWho you're dreaming of\nIf it's who you love\nThen it's who you love\n\n[Outro: Katy Perry]\nIt's who you love\nWho you love\nWho you love\nWho you love\nYou're the one I love""}"
Jeremy Zucker,better off (filous Remix),better off - filous remix,3PMsgFdVtCeTgjzE8X9TTs,0.782,0.564,8,-7.752,0.226,0.164,0.00689,0.182,0.448,101.058,176347,4,Calm,"{'title': 'Jeremy Zucker & Chelsea Cutler – \u200bbetter off (filous r', 'lyrics': ""[Verse 1]\nWe know that this won't last\nNot like it used to\nAnd I'm okay with that\nBut not if I lose you\n\n[Pre-Chorus]\nI can feel it in my bones\nSinking deeper in the overflow\nCan you feel it in your soul?\nIf I'm honest, maybe we're better off alone\n\n[Chorus]\n(Better off, better off alone)\nMaybe we're better off alone\n(Better off, better off alone)\nMaybe we're better off\nMaybe we're better off alone\nMaybe we're better off\n\n[Verse 2: Chelsea Cutler]\nI won't turn my back\nNow that you want to\nAnd if there's nothing left\nWhy does it haunt you?\n[Pre-Chorus: Chelsea Cutler]\nI can feel it take control\nFalling further in the undertow\nCan you feel it in your soul?\nIf I'm honest, maybe we're better off alone\n\n[Chorus]\n(Better off, better off alone)\nMaybe we're better off alone\n(Better off, better off alone)\nMaybe we're better off\nMaybe we're better off alone\nMaybe we're better off\n\n[Outro: Jeremy Zucker & Chelsea Cutler]\nI can feel it in my bones\nRunning circles\n'Cause you're all I know\nAnd I feel it in my soul\nIf I'm honest""}"
The Weeknd,After Hours,Save Your Tears,5QO79kh1waicV47BqGRL3g,0.68,0.826,0,-5.487,0.0309,0.0212,1.24e-05,0.543,0.644,118.051,215627,4,Calm,"{'title': 'Genius Russian Translations (Русский перевод) – A', 'lyrics': '[Перевод песни Ariana Grande & The Weeknd — «Save Your Tears (Remix)»]\n\n[Интро: The Weeknd & Ariana Grande]\nО-оу (О-оу)\nНа-на, йеа\n\n[Куплет 1: The Weeknd]\nЯ видел, как ты танцевала в забитой комнате\nТы выглядишь такой счастливой, когда меня нет рядом\nНо потом ты вдруг увидела меня\nИ одинокая слезинка прокатилась по твоей щеке\n\n[Рефрен: The Weeknd & Ariana Grande]\nНе знаю даже, почему я убегаю прочь (Оу, оу, оу, оу, оу)\nТы будешь плакать из-за того, что я убегаю прочь (Оу, оу, оу, оу, оу)\n\n[Припев: The Weeknd & Ariana Grande]\nВозьми меня назад, хочу быть с тобой\nОставь свои слёзы для другого\nОставь свои слёзы для другого дня (Оу, оу, оу, оу, оу)\nОставь свои слёзы для другого дня\n\n[Куплет 2: Ariana Grande]\nС тобою встретились мы под Луной в созвездии Рыб\nДержалась дальше ото всех, ведь знаю я\nЧто ты не любишь видеть меня с кем-то ещё\nНо не смогла себя сдержать, знаю, и из-за меня ты прошёл через ад\n\n[Рефрен: Ariana Grande]\nНе знаю даже, почему я убегаю прочь (Оу, оу, оу, оу, оу)\nОх, дорогой, ты будешь плакать из-за того, что я убегаю прочь (Оу, оу, оу, оу, оу)\n\n[Припев: Ariana Grande]\nДорогой, возьми меня назад, хочу быть с тобой\nОставь свои слёзы для другого\nЯ понимаю, что опоздала\nИ ты заслуживаешь кого-то лучше меня\nОставь свои слёзы для другого дня (Оу, оу, оу, оу, оу)\nОставь свои слёзы для другого дня (Оу, оу, оу, оу, оу)\n\n[Рефрен: Оба, Ariana Grande]\nНе знаю даже, почему я убегаю прочь (Пам, пам, пам, пам, пам)\nТы будешь плакать из-за того, что я убегаю прочь (Оставь)\n\n[Припев: Оба, Ariana Grande & The Weeknd]\nОставь свои слёзы для другого дня (О-оу)\nО-оу, детка (Оу, оу, оу, оу, оу, окей)\nЯ повторю — оставь свои слёзы для другого дня (Оу, оу, оу, оу, оу)\n\n[Аутро: Оба, Ariana Grande & The Weeknd]\nОставь свои слёзы для другого дня (Оу, оу, оу, оу, оу)\nОставь свои слёзы для другого дня (Оу, оу, оу, оу, оу)\nОставь свои слёзы для другого дня'}"
Oceans Ahead,The Way,The Way,4gxQjCynwaber3oYIQ5TNr,0.787,0.634,9,-8.357,0.0326,0.323,0.402,0.231,0.21,118.024,182017,4,Calm,"{'title': 'Tom Petty – Time to Move On Lyrics', 'lyrics': ""[Chorus]\nIt's time to move on, time to get going\nWhat lies ahead, I have no way of knowing\nBut under my feet, baby, grass is growing\nIt's time to move on, it's time to get going\n\n[Verse 1]\nBroken skyline, movin' through the airport\nShe's an honest defector\nConscientious objector\nNow her own protector\n\n[Verse 2]\nBroken skyline, which way to love land\nWhich way to something better\nWhich way to forgiveness\nWhich way do I go\n\n[Chorus]\nIt's time to move on, time to get going\nWhat lies ahead, I have no way of knowing\nBut under my feet, baby, grass is growing\nIt's time to move on, it's time to get going\n\n[Verse 3]\nSometime later, getting the words wrong\nWasting the meaning and losing the rhyme\nNauseous adrenaline\nLike breakin' up a dogfight\nLike a deer in the headlights\nFrozen in real time\nI'm losing my mind\n\n[Chorus]\nIt's time to move on, time to get going\nWhat lies ahead, I have no way of knowing\nBut under my feet, baby, grass is growing\nIt's time to move on, it's time to get going""}"
Flo Grell,Out of My Mind,Give Me Up,3lDtTxoaXJnjSdaAk4mz8d,0.762,0.738,11,-6.121,0.11,0.314,1.51e-05,0.0932,0.797,100.999,200204,4,Calm,"{'title': 'Flo Grell – Give Me Up Lyrics', 'lyrics': ""Give me up take me down\nJust look away when I'm around\nI know it's kind of hard to go with\n\nWell I know I know I know\nThat things can go crazy in love\nSo I don't I don't I don't\nBlame you for the\nTrouble you've caused in my heart\n\nBut I can't help but notice\nThat things just don't seem to feel the same\nAnd I can't help but notice\nThat I don't know who to blame\nWho to, blame, so\n\nGive me up take me down\nJust look away when I'm around\nI know it's kind of hard to go with\nGive me up take me down\nJust look away when I'm around\nI know it's kind of hard to go with\n\nI can't stop\nTurning the things in my head\nThinking about how things could've played out\nIf it wasn't for the trouble we've had\nBut I-I know\nOh I-I know that\nI can't help but notice (I can't help but)\nThat things just don't seem to feel the same (Hooo)\nAnd I can't help but notice (I can't help but)\nThat I don't know to blame\nWho to, blame, so\n\nGive me up take me down\nJust look away when I'm around\nI know it's kind of hard to go with\nGive me up take me down\nJust look away when I'm around\nI know it's kind of hard to go with\n\nEvery once in awhile I see your face\nAlways it reminds me of all those stupid games we played\nA-hoo, a-hoo\n\nGive me up take me down\nJust look away when I'm around\nI know\nGive me up take me down\nKind of hard to go with\nGive me up\nKind of hard to go with\nGive me up take me down\nKind of hard to go with\nKind of hard to go with\nAnd I can't help but notice\nThat things just don't seem to feel the same""}"
Jeremy Zucker,"summer,",comethru,18uwL0vNUanqZH0ro2QcOP,0.795,0.178,0,-11.991,0.0574,0.607,0.0,0.623,0.608,93.982,181613,4,Calm,"{'title': 'Jeremy Zucker – \u200bcomethru Lyrics', 'lyrics': ""[Verse 1]\nI might lose my mind\nWaking when the sun's down\nRiding all these highs\nWaiting for the comedown\nWalk these streets with me\nI'm doing decently\nJust glad that I can breathe, yeah\n\n[Pre-Chorus]\nI'm trying to realize\nIt's alright to not be fine on your own\n\n[Chorus]\nNow I'm shaking, drinking all this coffee\nThese last few weeks have been exhausting\nI'm lost in my imagination\nAnd there's one thing that I need from you\n\n[Hook]\nCan you come through, through\nThrough, yeah\nAnd there's one thing that I need from you\nCan you come through?\n\n[Verse 2]\nAin't got much to do\nToo old for my hometown\nWent to bed at noon\nCouldn't put my phone down\nScrolling patiently\nIt's all the same to me\nJust faces on a screen, yeah\n\n[Pre-Chorus]\nI'm trying to realize\nIt's alright to not be fine on your own\n\n[Chorus]\nNow I'm shaking, drinking all this coffee\nThese last few weeks have been exhausting\nI'm lost in my imagination\nAnd there's one thing that I need from you\n\n[Hook]\nCan you come through, through\nThrough, yeah\nAnd there's one thing that I need from you\nCan you come through, through\nThrough, yeah\nAnd there's one thing that I need from you\nCan you come through?""}"
Quinn XCII,Stacy,Stacy,1pyGo7knT3LE2I1FJIrwdX,0.761,0.551,8,-7.14,0.037,0.0889,0.0,0.0971,0.478,104.935,168893,4,Calm,"{'title': 'Quinn XCII – Stacy Lyrics', 'lyrics': '[Verse 1]\nAt the fifty yard line, I saw her feet\nShe was under the bleachers, waiting for me\nNo, I never get high, but I\'m smoking her weed\nShe been giving this freshman love since last June\nThe only senior girl with tattoos\nSaid nobody can find out things that we do\n\n[Pre-Chorus]\nShe said, ""Put your hands behind your head\nLet me blow your mind, kid\nBut don\'t get too excited""\n\n[Chorus]\n""You can call me \'Stacy,\' you can call me \'love\'\nYou can call me \'baby\' and all of the above\nYou can call me late night and I\'ll be at your door\nYou can call me anything, oh, anything you want\nJust don\'t call me yours""\n\n[Verse 2]\nIt\'s 3:05 on a Friday, bell rings\nHer parents left last night for Palm Springs\nShe\'s got the whole house empty for me\nMy brother, he needed the car, so I ran\nDown 71st as fast as I can\nI\'m telling her everything I had planned\n\n[Pre-Chorus]\nShe said, ""I know we\'ve been getting close\nWe can\'t get no closer\nYou\'ll get it when you\'re older""\n\n[Chorus]\n""You can call me \'Stacy,\' you can call me \'love\'\nYou can call me \'baby\' and all of the above\nYou can call me late night and I\'ll be at your door\nYou can call me anything, oh, anything you want\nJust don\'t call me yours\nJust don\'t call me yours""\n\n[Chorus]\n""You can call me \'Stacy,\' you can call me \'love\'\nYou can call me \'baby\' and all of the above\nYou can call me late night and I\'ll be at your door\nYou can call me anything, oh, anything you want\nJust don\'t call me yours""\n\n[Outro]\nI\'m over you, I\'m over you\nI\'m over you, I\'m over you'}"
Oceans Ahead,Traffic Lights,Traffic Lights,4Wmi9YUyrXpHrI7IzpxmDk,0.939,0.842,1,-4.112,0.119,0.217,4.1e-06,0.161,0.536,116.063,156983,4,Calm,NaN
Flo Grell,summereyes,summereyes,0R2wYHwZefTLoe3ILVLRih,0.793,0.666,0,-7.743,0.287,0.241,9.36e-06,0.135,0.534,105.053,160000,4,Calm,"{'title': 'Flo Grell – Loved Lyrics', 'lyrics': ""So how can I put it\nSo you would understand\nWhen everything [?]\nThings tend to get out of hand I know\n\nBut, but all I want [?]\nIs to be with you\nSo tell me, tell me\nBaby what can I do\nWhen every road I take just seems to lead me right back to you\nBack to you\n\nMaybe I'm crazy\nMaybe I'm stupid\nBut I just can't get you off my mind\n\nWhere are we now\nYou know it feels like I\nGot lost somehow\nAnd all I want\nIs you to know\nIs baby I love\nYou know I love you so\nYou know I love you so\n\nNow seasons come and pass\nAnd I still feel blue\nAnd every morning I'm awake\nI wish I was next to you\nBut I can't seem to find myself someone new\nTo do those things you would do\nMaybe I'm crazy\nMaybe I'm stupid\nBut I just can't get you off my mind\n\nWhere are we now\nYou know it feels like I\nGot lost somehow\nAnd all I want\nIs you to know\nIs baby I love you so\n\nAnd when I know you're out there somewhere\nAnd I wonder if you think of me\nWhen you're out there on your own\nAnd you know I'm here right here\nAnd that I think of you\nWhy don't you see me\n\nWhere are you now\nYou know it feels like I\nGot lost by now\nAnd all I want\nAll I want is you""}"
Jeremy Zucker,not ur friend,not ur friend,5T9S5x5hEOvgGKWysm683a,0.802,0.272,4,-10.563,0.412,0.309,0.0,0.403,0.669,68.969,174520,4,Calm,"{'title': 'Jeremy Zucker – \u200bnot ur friend Lyrics', 'lyrics': ""[Intro]\nI mean, I can do the verse of it just through\n\n[Verse 1]\nYeah, tomorrow is your birthday\nI\u2005thought\u2005it was last\u2005Thursday, girl\nWe know you love a\u2005party\nGo celebrate and I'll be\n\n[Pre-Chorus]\nOn my way to distant shores\nIf\u205fyou\u205fweren't\u205fso insecure\nYou'd learn\u205fto close each\u205fopen door for me\nOh, babe\n\n[Chorus]\nHang up if you ever think of calling\nMe up, not afraid to say it, darling\nSorry, I'm not sorry if it hurts\nI don't mean to make it worse\nI've decided that I'm not your fucking friend\nRight now, there's not much that we agree on\nSit down if you need someone to lean on\nHonest, if I'm coming to your place\nIt's to say it to your face\nI've decided that I'm not your fucking friend\n\n[Verse 2]\nI think you might be okay\nCould care less what your friends say\nWell, I'd rather sit in silence\nThan be here while you're crying\n\n[Pre-Chorus]\nDarling, watch me disappear\nIgnorance is bliss, I hear, and\nI have always been sincere to you\nOh, babe\n\n[Chorus]\nHang up if you ever think of calling\nMe up, not afraid to say it, darling\nSorry, I'm not sorry if it hurts\nI don't mean to make it worse\nI've decided that I'm not your fucking friend\nRight now, there's not much that we agree on\nSit down if you need someone to lean on\nHonest, if I'm coming to your place\nIt's to say it to your face\nI've decided that I'm not your fucking friend\n\n[Bridge]\nI've decided that I'm not your fucking friend\nI've decided that I'm not your—\n\n[Chorus]\nHang up if you ever think of calling\nMe up, not afraid to say it, darling\nSorry, I'm not sorry if it hurts\nI don't mean to make it worse\nI've decided that I'm not your fucking friend\nRight now, there's not much that we agree on\nSit down if you need someone to lean on\nHonest, if I'm coming to your place\nIt's to say it to your face\nI've decided that I'm not your fucking friend\n\n[Outro]\nI've decided that I'm not your fucking friend\n(I'm not sorry)\nI've decided that I'm not your fucking friend""}"
Jeremy Zucker,glisten,all the kids are depressed,75ls0gurX68lUmMjE7QcsE,0.773,0.437,9,-8.281,0.0963,0.836,2.42e-05,0.544,0.707,103.861,169973,4,Calm,"{'title': 'Jeremy Zucker – \u200ball the kids are depressed Lyrics', 'lyrics': ""[Verse 1]\nHow long have you been smiling?\nIt seems like it's been too long\nSome days I don't feel like trying\nSo what the fuck are you on?\nOh-woah-oh-oh\n\n[Pre-Chorus]\nI think too much, we drink too much\nFalling in love like it's just nothing\nI want to know where do we go\nWhen nothing's wrong\n\n[Chorus]\n'Cause all the kids are depressed\nNothing ever makes sense\nI'm not feeling alright\nStaying up 'til sunrise\nAnd hoping shit is okay\nPretending we know things\nI don't know what happened\nMy natural reaction is that we're scared\nSo I guess we're scared\n\n[Verse 2]\nNo I can't really keep lying\n'Cause I've been scared all along\nI'm getting sick of sleeping in\nWhile all my friends are popping pills\nAnd I don't think that they're wrong\nOh-woah-oh-oh\n\n[Pre-Chorus]\nI think too much, we drink too much\nFalling apart like it's just nothing\nI want to know where do we go\nWhen nothing's wrong\n\n[Chorus]\n'Cause all the kids are depressed\nNothing ever makes sense\nI'm not feeling alright\nStaying up 'til sunrise\nAnd hoping shit is okay\nPretending we know things\nI don't know what happened\nMy natural reaction is that we're scared\nSo I guess we're scared\n\n[Outro]\nI won't deny it 'cause you saw what it was\nI can't deny it if you won't give a fuck\nSo I'll sew it up\nYou know I am so in love""}"
Oceans Ahead,Down,Down,2LJNrBVuCNjU0qoSYZNyTU,0.835,0.407,11,-13.217,0.0442,0.53,0.0681,0.178,0.331,109.987,171240,4,Calm,"{'title': 'The Ocean Party – Head Down Lyrics', 'lyrics': ""[Verse 1]\nYou keep your thoughts\nYou keep your thoughts to yourself\nYou keep your head down\nYou keep a close eye on your health\nAnd all that matters\nIs that you did not go insane\nYou keep your head down\nAnd you never try to play the game\n\n[Verse 2]\nYou know the reasons\nThat you're doin' this to yourself\nAt least you're better\nYou might not end up all too well\nYou got a problem\nYou've gotta sort it out somehow\nOr else you're slippin'\nAnd you fall and no one hears a sound\n\n[Chorus]\nDon't prove me wrong, I like to think I'm right\nMight regret it one day, that would be tonight\n\n[Verse 3]\nThere is no future\nAnd if you listen to someone's advice\nYou change direction\nOr else you'd end up in a fight\nIt doesn't seem right\nEverybody wants to be the judge\nBlock out the voices\nThey'll be here in on to the night\n\n[Chorus]\nDon't prove me wrong, I like to think I'm right\nMight regret it one day, that would be tonight""}"
Soko,I Thought I Was An Alien,We Might Be Dead By Tomorrow,49A10weBfgwg4TUM3My7iv,0.391,0.152,7,-16.558,0.0391,0.966,0.00197,0.119,0.0974,143.508,161413,4,Calm,"{'title': 'Soko – We Might Be Dead by Tomorrow Lyrics', 'lyrics': 'Give me all your love now\nCause for all we know\nWe might be dead by tomorrow\n\nI can\'t go on wasting my time\nAdding scars to my heart\nCause all I hear is ""I\'m not ready now""\n\nAnd I can tell that you didn\'t have\nTo face your mother losing her lover\nWithout saying goodbye\nWithout saying goodbye\nCause she didn\'t have time\n\nI don\'t want to judge what\'s in your heart\nBut if you\'re not ready for love\nHow can you be ready for life?\nHow can you be ready for life?\n\nSo let\'s love fully and let\'s love loud\nAnd let\'s love now\nCause soon enough we\'ll die\nCause soon enough we\'ll die\nCause soon enough we\'ll die\nCause soon enough we\'ll die\nCause soon enough we\'ll die\nCause soon enough we\'ll die'}"
