artist,album,track,track_id,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,mood,lyrics
Becky Hill,Remember,Remember,4laAKIq9ZxBCwf99rauPYb,0.612,0.862,8,-2.903,0.037,0.041,0.0,0.0907,0.354,123.849,160766,4,Happy,"{'title': 'Becky Hill & David Guetta – Remember Lyrics', 'lyrics': ""[Verse 1]\nI'm doing just fine, now it's over\nI've been moving on and living my life\nBut occasionally I lose composure\nAnd I can't get you out of my mind\n\n[Pre-Chorus]\nIf I could go back in\u205ftime\nI'd\u205fdo\u205fthings differently, yeah,\u205fI wouldn't think\u205ftwice\nI distract myself, think of someone else\nBut every now and then you remind me\n\n[Chorus]\nIt's only when I'm lying in bed on my own\nAnd I wake up and I don't see your name on my phone\nIt’s in the moments where I think that I’m better alone\nThat's when I remember, that's when I remember\nEvery time I walk past your house in the rain\nAnd I tell myself that you were the biggest mistake\nAnd just when I think I’m finally doing okay\nThat's when I remember, that's when I remember\n\n[Verse 2]\nMy friends tell me I shouldn't listen\nTo the voices that go round in my head\nSo I try to delete all the memories\nBut you're really hard to forget\n[Pre-Chorus]\nIf I could go back in time\nI'd do things differently, I wouldn't think twice\nI distract myself, think of someone else\nBut every now and then you remind me\n\n[Chorus]\nIt's only when I'm lying in bed on my own\nAnd I wake up and I don't see your name on my phone\nIt’s in the moments where I think that I’m better alone\nThat's when I remember, that's when I remember\nEvery time I walk past your house in the rain\nAnd I tell myself that you were the biggest mistake\nAnd just when I think I’m finally doing okay\nThat's when I remember, that's when I remember\n\n[Bridge]\nI'm missing you, you\nI'm missing you, you\n\n[Outro]\nIt's only when I'm lying in bed on my own\nAnd I wake up and I don't see your name on my phone\n'Til the moments where I think that I'm better alone\nThat's when I remember, that's when I remember""}"
Cheat Codes,Never Love You Again (with Little Big Town & Bryn Christopher),Never Love You Again (with Little Big Town & Bryn Christopher),676tQQmFrilCR8L7kxRcGd,0.645,0.786,1,-5.337,0.0554,0.0343,3.57e-06,0.139,0.597,124.962,191329,4,Happy,"{'title': 'Cheat Codes, Little Big Town & Bryn Christopher – Ne', 'lyrics': ""[Verse 1]\nBaby, you cast a spell on me\nAnd it's crazy, my heart won't let me leave\n\n[Pre-Chorus]\nEven though I know I have some fire burnin'\nEven though I know you're broke 'cause I am hurtin'\nAnd every time I blow a kiss goodbye, I'm yearnin'\nIt's only until I see you callin'\n\n[Chorus]\nOh-woah, oh, no, no, oh, no, no, no, no\nI swore I, I'd never love you again\nOh, no, no, oh, no, no, no, no\nBaby, I swore I, I'd never love you again\nI said I wouldn't do it to myself (To myself)\nBut you touch me like no one else\nOh, no, no, oh, no, no, no, no\nI swore I, I'd never love you again\nI'd never love you again\n\n[Post-Chorus]\nI'd nеver love you again\n\n[Verse 2]\nSorry, but I blame thе chemicals\nJust two bodies messed up and beautiful\nOh, oh\n\n[Pre-Chorus]\nEven though I know I have some fire burnin'\nEven though I know you're broke 'cause I am hurtin'\nAnd every time I blow a kiss goodbye, I'm yearnin' (Yearnin')\nIt's only until I see you callin'\n\n[Chorus]\nOh-woah, oh, no, no, oh, no, no, no, no\nI swore I, I'd never love you again (Ooh)\nOh, no, no, oh, no, no, no, no\nBaby, I swore I, I'd never love you again\nI said I wouldn't do it to myself (To myself)\nBut you touch me like no one else\nOh, no, no, oh, no, no, no, no\nI swore I, I'd never love you again\nI'd never love you again\n\n[Post-Chorus]\nI'd never love you again\n\n[Outro]\nOh, no, no, oh, no, no, no, no\nI swore I, I swore I'd never love you again\nOh, no, no, oh, no, no, no, no\nBaby, I swore I, I swore I'd never love you again""}"
Justin Bieber,Holy,Holy (feat. Chance The Rapper),5u1n1kITHCxxp8twBcZxWy,0.673,0.704,6,-8.056,0.36,0.196,0.0,0.0898,0.372,86.919,212093,4,Happy,"{'title': 'Justin Bieber – Holy Lyrics', 'lyrics': '[Verse 1: Justin Bieber]\nI hear a lot about sinners\nDon\'t think that I\'ll be a saint\nBut I might go down to the river\n\'Cause the way that the sky opens up when we touch\nYeah, it\'s makin\' me say\n\n[Chorus: Justin Bieber]\nThat the way you hold me, hold me, hold me, hold me, hold me\nFeels so holy, holy, holy, holy, holy\nOn God\nRunnin\' to the altar like a track star\nCan\'t wait another second\n\'Cause the way you hold me, hold me, hold me, hold me, hold me\nFeels so holy\n\n[Verse 2: Justin Bieber]\nI don\'t do well with the drama\nAnd, no, I can\'t stand it being fake\n(No, no, no, no, no, no, no, no)\nI don\'t believe in nirvana\nBut the way that we love in the night gave me life\nBaby, I can\'t explain\n\n[Chorus: Justin Bieber]\nThat the way you hold me, hold me, hold me, hold me, hold me\nFeels so holy, holy, holy, holy, holy\nOn God\nRunnin\' to the altar like a track star\nCan\'t wait another second\n\'Cause the way you hold me, hold me, hold me, hold me, hold me\nFeels so holy\n\n[Bridge: Justin Bieber & Chance the Rapper]\nThey say we\'re too young and\nThe pimps and the players say, ""Don\'t go crushin\'""\nWise men say fools rush in\nBut I don\'t know (Ah-ah-ah-ah)\nThey say we\'re too young and\nThe pimps and the players say, ""Don\'t go crushin\'""\nWise men say fools rush in\nBut I don\'t know (Chance the Rapper)\n\n[Verse 3: Chance the Rapper]\nThe first step pleases the Father\nMight be the hardest to take\nBut when you come out of the water\nI\'m a believer, my heart is fleshy\nLife is short with a temper like Joe Pesci\nThey always come and sing your praises, your name is catchy\nBut they don\'t see you how I see you, Parlay and Desi\nCross, Tween, Tween, Hesi\' hit the jet speed\nWhen they get messy, go lefty like Lionel Messi\nLet\'s take a trip and get the Vespas or rent a Jet Ski\nI know the spots that got the best weed, we goin\' next week\nI wanna honor, wanna honor you, bride\'s groom, I\'m my father\'s child\nI know when the son takes the first steps, the Father\'s proud (Yes)\nIf you make it to the water, He\'ll part the clouds (Uh)\nI know He made you a snack like Oscar Proud (Mwah)\nSuffer it to be so now gotta clean it up (Ooh)\nFormalize the union in communion, He can trust (Woo)\nI know I ain\'t leavin\' you like I know He ain\'t leavin\' us (Ah)\nI know we believe in God, and I know God believes in us\n\n[Chorus: Justin Bieber]\n\'Cause the way you hold me, hold me, hold me, hold me, hold me\nFeels so holy, holy, holy, holy, holy\nOn God\nRunnin\' to the altar like a track star\nCan\'t wait another second, on God\nRunnin\' to the altar like a track star\nCan\'t wait another second, on God\nRunnin\' to the altar like a track star\nCan\'t wait another second\n\'Cause the way you hold me, hold me, hold me, hold me\nFeels so ho-ho-ho-holy'}"
Cash Cash,I Found You,I Found You,3wYOGJYD31sLRmBgCvWxa4,0.646,0.761,1,-2.557,0.0385,0.0714,0.0,0.222,0.472,129.916,167308,4,Happy,"{'title': 'Cash Cash & Andy Grammer – I Found You Lyrics', 'lyrics': ""[Verse]\nOn the way I was crowned a king\nFelt the wind underneath my wings\nI've been high\u2005and\u2005I've been low\nPlayed\u2005the fool and the star of\u2005the show\nGone along for a wild ride\nAnd I can say lookin' in your eyes\nThat it all would've been a waste\nBut I found you on the way\n\n[Pre-Chorus]\nI found cynicism, I found criticism\nI've been the zero, the hero\nAnd I have been the villain\nI lost more than a heart can take\nBut I found you on the way\n\n[Chorus]\nI found you, I found you\nI found you, I found you\nIt all would've been a waste\nBut I found you on the way\n\n[Drop]\n\n[Verse 2]\nOn the way I was given the keys\nTo the city they were mine to keep\nOver time every lock'll change\nBut you love me all the same\n[Pre-Chorus]\nI found pessimism, I found skepticism\nI've been the corner performer and sung in front of millions\nI lost more than a heart can take\nBut I found you on the way\n\n[Chorus]\nI found you, I found you\nI found you, I found you\nIt all would've been a waste\nBut I found you on the way\n\n[Drop]\nI found you on the way\nI found you, I found you\nI found you, I found you\nIt all would have been a waste\nBut I found you on the way""}"
Shawn Mendes,Wonder,Wonder,5KCbr5ndeby4y4ggthdiAb,0.333,0.637,1,-4.904,0.0581,0.131,1.8e-05,0.149,0.132,139.898,172693,4,Happy,"{'title': 'Shawn Mendes – Wonder Lyrics', 'lyrics': ""[Verse 1]\nI wonder if I'm being real\nDo I speak my truth or do I filter how I feel?\nI wonder, wouldn't it be nice\nTo live inside a world that isn't black and white?\nI wonder what it's like to be my friends\nHope that they don't think I'll forget about them\nI wonder, I wonder\n\n[Chorus]\nRight before I close my eyes\nThe only thing that's on my mind\nBeen dreamin' that you feel it too\nI wonder what it's like to be loved by you, yeah\nI wonder what it's like\nI wonder what it's like to be loved by\n\n[Verse 2]\nI wonder why I'm so afraid\nOf saying something wrong, I never said I was a saint\nI wonder, when I cry into my hands\nI'm conditioned to feel like it makes me less of a man\nAnd I wonder if someday you'll be by my side\nAnd tell me that the world will end up alright\nI wonder, I wonder\n[Chorus]\nRight before I close my eyes\nThe only thing that's on my mind\nBeen dreamin' that you feel it too\nI wonder what it's like to be loved by you, yeah\nI wonder what it's like\nI wonder what it's like to be loved by you\n\n[Bridge]\nI wonder what it's like to be loved by you, yeah\nI wonder what it's like to be loved by you\nI wonder what it's like to be loved by—\n\n[Outro]\nRight before I close my eyes\nThe only thing that's on my mind\nBeen dreamin' that you feel it too\nI wonder what it's like to be loved by you""}"
Benjamin Ingrosso,Smile,Smile,3OUlwrGsM6xGuA66YVpeGT,0.592,0.749,6,-6.165,0.0295,0.000618,0.00122,0.166,0.799,127.038,192921,4,Happy,"{'title': 'Benjamin Ingrosso – Smile Lyrics', 'lyrics': ""[Verse 1]\nYou're always there to listen\nYou always put me first\nWhen nobody else gets it\nIt's us against\u2005the\u2005world\n\n[Pre-Chorus]\nSometimes, you know\u2005me better than I know myself\nAnd\u2005when I'm down, I always reach to you for help\nAnd\u205fI\u205fdon't\u205fsay it often\nBut\u205fwithout you, I'm\u205fnot much\n\n[Chorus]\nI see me when I'm lookin' at you\nWe both know all the things we've been through\nWhen you cry, you know I feel it too, but\nWhen you smile, I smile\n\n[Verse 2]\nThere's somethin' that connects us\nWe've always felt it there\nAin't no one I love better\nThere's no one who compares\n\n[Pre-Chorus]\nSometimes, you know me better than I know myself\nAnd when I'm down, I always reach to you for help\nAnd I don't say it often\nBut without you, I'm not much\n[Chorus]\nI see me when I'm lookin' at you\nWe both know all the things we've been through\nWhen you cry, you know I feel it too, but\nWhen you smile, I smile, yeah\nKnow with me, you'll never be alone\nKnow with me, you'll always have a home, yeah\nWhen you cry, you know I feel it too, but\nWhen you smile, I smile\n\n[Bridge]\n(When you smile) I smile\n(When you smile) I smile\n\n[Chorus]\nI see me when I'm lookin' at you\nWe both know all the things we've been through\nWhen you cry, you know I feel it too, but\nWhen you smile, I smile, yeah\nKnow with me, you'll never be alone\nKnow with me, you'll always have a home, yeah\nWhen you cry, you know I feel it too, but\nWhen you smile, I smile\n\n[Outro]\nI smile\nKnow with me, you'll never be alone\nKnow with me, you'll always have a home, yeah\nWhen you smile, I smile""}"
Jason Derulo,Take You Dancing,Take You Dancing,59qrUpoplZxbIZxk6X0Bm3,0.789,0.711,2,-4.248,0.041,0.0332,0.0,0.0876,0.753,112.985,190306,4,Happy,"{'title': 'Jason Derulo – Take You Dancing Lyrics', 'lyrics': ""[Intro]\nDa-da-da-da-da-da\nDa-da-da-da-da-da\nDa-da-da-da-da-da\nDa-da-da-da-da-da (Jason Derulo)\n\n[Verse 1]\nPull up, skrrt-skrrt on your body\nPerformin' just like my 'Rari\nYou're too fine, need\u2005a\u2005ticket\nI bet you\u2005taste expensive\nPourin' up, up, up by\u2005the liter\nIf you keepin' up, you's a keeper\nTequila and vodka\nGirl, you might be a problem\n\n[Pre-Chorus]\nRun away, run away, run away, run away, I know that I should\nBut my heart wanna stay, wanna stay, wanna stay, wanna stay now\nYou can see it in my eyes that I wanna take you down right now if I could\nSo I hope you know what I mean when I say\n\n[Chorus]\nLet me take you dancin'\nTwo-step to the bedroom\nWe don't need no dancefloor\nLet me see your best move\nAnything could happen\nEver since I met you\nNo need to imagine\nBaby, all I'm asking\nIs let me take you dancing\n[Post-Chorus]\nLike da-da-da-da-da-da\nDa-da-da-da-da-da\nDa-da-da-da-da-da\nDa-da-da-da-da-da\nDa-da-da-da-da-da\nDa-da-da-da-da-da\nDa-da-da-da-da-da\nDa-da-da-da-da-da\n\n[Verse 2]\nPull up, skrrt-skrrt on your body\nIt's just us two in this party\nThat Louis, that Prada\nLooks so much better off ya\nTurn me up, up, up, be my waitress\nKnow we not in love, so let's make it\nTequila and vodka\nGirl, you might be a problem\n\n[Pre-Chorus]\nRun away, run away, run away, run away, I know that I should (Know that I should)\nBut my heart wanna stay, wanna stay, wanna stay, wanna stay now\nYou can see it in my eyes that I wanna take you down right now if I could\nSo I hope you know what I mean when I say\n[Chorus]\nLet me take you dancin'\nTwo-step to the bedroom\nWe don't need no dancefloor\nLet me see your best move\nAnything could happen\nEver since I met you\nNo need to imagine\nBaby, all I'm asking\nIs let me take you dancing\n\n[Post-Chorus]\nLike da-da-da-da-da-da\nDa-da-da-da-da-da (Oh)\nDa-da-da-da-da-da\nDa-da-da-da-da-da (If you know what I mean)\nDa-da-da-da-da-da\nDa-da-da-da-da-da\nDa-da-da-da-da-da (Girl)\nDa-da-da-da-da-da\n\n[Chorus]\nLet me take you dancin'\nTwo-step to the bedroom\nWe don't need no dancefloor\nLet me see your best move\nAnything could happen\nEver since I met you\nNo need to imagine\nBaby, all I'm asking\nIs let me take you dancing\n[Post-Chorus]\nDa-da, da-da-da-da-da-da (Oh, baby)\nDa-da-da-da-da-da (Oh, baby)\nDa-da-da-da-da-da (If you know what I mean)\nDa-da-da-da-da-da\nDa-da-da-da-da-da (All night)\nDa-da-da-da-da-da\nDa-da-da-da-da-da (Dancin')""}"
Declan J Donovan,Tangerine Skies,Tangerine Skies,2VvHa9p1kkTmaCMq0exODA,0.756,0.815,6,-5.122,0.046,0.0578,2e-05,0.387,0.927,120.002,192000,4,Happy,"{'title': 'Declan J Donovan – Tangerine Skies Lyrics', 'lyrics': ""[Intro]\n(1, 2, 3)\n\n[Verse 1]\nLosing days and working nights\nWatch the hours ticking by\nFunny how we drift apart\nKeep\u2005the\u2005pace and drown\u2005distress\n5 AM, Tesco Express\nI can't help\u2005but miss your heart (Yeah)\n\n[Pre-Chorus]\nWhy don't you call me like\u205fyou\u205fused\u205fto?\nCall me like\u205fyou used to?\nTake\u205fme back where we left off\n'Cause I ain't grown into these shoes\nYt feel like I could use\nOne more summer before I grow up\n\n[Chorus]\nSo please take my hand and let's press rewind\nWe can light up the sparks in our eyes\nLet's just be stupid for one more night\nWhile we dance under tangerine skies\n\n[Post-Chorus]\nHey now, hey now\nWhile we dance under tangerine skies\nHey now, hey now\n(While we dance under tangerine skies)\n[Verse 2]\nDriving down familiar coasts\nSaying nothing, talking loads\nWe could do this all the time\nThe sky is full of UFOs\nTomorrow is far, let's keep it close\nAs long as you stay, I'll be fine (Yeah)\n\n[Pre-Chorus]\nSo come and hold me like you used to\nHold me like you used to\nTake me back where we left off\n'Cause I ain't grown into these shoes\nYet feel like I could use\nOne more summer before I grow up\n\n[Chorus]\nSo please take my hand and let's press rewind\nWe can light up the sparks in our eyes\nLet's just be stupid for one more night\nWhile we dance under tangerine skies\n\n[Post-Chorus]\nHey now, hey now\nWhile we dance under tangerine skies\nHey now, hey now\nWhile we dance under tangerine skies\n[Bridge]\nSo light it up, take me out and feel the sun\nLight it up, take me out and feel the sun\n\n[Chorus]\nPlease take my hand and let's press rewind\nWe can light up the sparks in our eyes\nLet's just be stupid for one more night\nWhile we dance under tangerine skies\n\n[Post-Chorus]\nHey now, hey now\nWhile we dance under tangerine skies\nHey now, hey now\nWhile we dance under tangerine skies\nWhile we dance under tangerine skies""}"
David Guetta,If You Really Love Me (How Will I Know),If You Really Love Me (How Will I Know),1V7bZ9gEIwFQpm8yGxRHNA,0.692,0.883,7,-4.698,0.0582,0.0512,0.0,0.228,0.614,122.984,184390,4,Happy,"{'title': 'David Guetta, MistaJam & John Newman – If You Re', 'lyrics': ""[Verse 1]\nLookin' back\nLookin' back at the past\nAnd what we had, oh-oh\nAnd I hate the fact\nWe can't turn back 'cause what I did\nIt hurt you bad, oh\n\n[Pre-Chorus]\nAnd I know that I did you wrong\nKnow that I led you on\nKnow that I did you wrong\n(Did you wrong, did you wrong)\nBut I was runnin' blind\nAnd I wish I took the time\nTo really ask you how you feel\nSo tell me now\n\n[Chorus]\nHow will I know if you really love me?\nI say a prayer with every heartbeat\nI fall in love whenever we meet\nHow will I know?\nHow will I know?\n\n[Post-Chorus]\nHow will I know?\nHow will I know?\nHow will I know?\nHow will I know?\n\n[Verse 2]\nEvery night\nI'm runnin' wild to heal the scars\nAnd clear my mind, oh yeah\nBut it's hard to find\nThe space I need to contemplate\nThat you're not mine anymore\n\n[Pre-Chorus]\nAnd I know that I did you wrong\nKnow that I led you on\nKnow that I did you wrong\n(Did you wrong, did you wrong)\nBut I was runnin' blind\nAnd I wish I took the time\nTo really ask you how you feel\nSo tell me now\n\n[Chorus]\nHow will I know if you really love me?\nI say a prayer with every heartbeat\nI fall in love whenever we meet\nHow will I know? (How will I know?)\nHow will I know?\n\n[Post-Chorus]\nHow will I know?\nHow will I know?\nHow will I know?\nHow will I know?\n\n[Bridge]\nOh, can you tell me?\nI need to know, I need to know\nHow will I know if you really love me?\nHow will I know?\nHow will I know?\n\n[Chorus]\nHow will I know if you really love me?\nI say a prayer with every heartbeat\nI fall in love whenever we meet (Oh yeah)\nHow will I know? (How will I know?)\nHow will I know?\nHow will I know if you really love me?\nI say a prayer with every heartbeat\nI fall in love whenever we meet\nHow will I know? (How will I know?)\nHow will I know?""}"
Sia,Together,Together,5id3Rqn7SPj1LX4FfY4nGz,0.521,0.877,7,-5.444,0.0683,0.0132,0.0806,0.0929,0.199,180.007,205208,4,Happy,"{'title': 'Sia – Together Lyrics', 'lyrics': '[Intro]\nOoh, together\nWe can take it higher\n\n[Verse 1]\nI can hear the thunder\nComing from your mouth\nAnd I know my number\'s up\nGive me some Stevie Wonder\nQuick, put it on before we go under\nI can see the lightning\nComing from your ears\nYeah, I see you\'re frightened\nI can see the lion\nSleeps tonight in the tears you\'re crying\n\n[Pre-Chorus]\nOoh, you can\'t love me unless you love you too\nTreat yourself like nothin\' but a fool\nCan\'t love me unless you love you too\nLove you too\n\n[Chorus]\nCome now, set the past on fire\nStand up, raise your face to the sky, my love\nTogether, we can take it higher\n(Oh, together) We can take it higher\nCome now, set the past on fire\nStand up, raise your face to the sky, my love\nTogether, we can take it higher\n(Oh, together) We can take it higher\n\n[Verse 2]\nI can see the rainbow\nComing from your heart, say it’s all okay, so\nCome now, see you\'re my angel\nSo say ""Bye"" to the past, ""Hello"" to tomorrow\n\n[Pre-Chorus]\nOh, you can\'t love me unless you love you too\nTreat yourself like nothing but a fool\nCan\'t love me unless you love you too\nLove you too\n\n[Chorus]\nCome now, set the past on fire\nStand up, raise your face to the sky, my love\nTogether, we can take it higher\n(Oh, together) We can take it higher\nCome now, set the past on fire\nStand up, raise your face to the sky, my love\nTogether, we can take it higher\n(Oh, together) We can take it higher\n\n[Bridge]\nI want love, I wanna give it\nI want love, please deliver it\nI want love, I wanna give it\nI want love, please deliver it\nI want love, I wanna give it\nI want love, please deliver it\nI want love, I wanna give it\nI want love, please deliver it\n\n[Chorus]\nCome now, set the past on fire\nStand up, raise your face to the sky, my love\nTogether, we can take it higher\n(Oh, together) We can take it higher\nCome now, set the past on fire\nStand up, raise your face to the sky, my love\nTogether, we can take it higher\n(Oh, together) We can take it higher\n\n[Outro]\nOoh, together, we can take it higher\nOoh, together, we can take it higher\nOoh, together, we can take it higher\nOoh, together, we can take it higher'}"
Ella Henderson,Take Care of You,Take Care of You,7GajHE5z66qqmzTrKVFCab,0.66,0.667,11,-6.87,0.0474,0.141,5.26e-05,0.107,0.452,114.901,194235,4,Happy,"{'title': 'Ella Henderson – Take Care of You Lyrics', 'lyrics': ""[Verse 1]\nI know you're hurting\nI know it's rough\nI know you seen so many things that mess\u2005you\u2005up\nI know I'm\u2005learning\nI know I'm young\nBut when the\u2005shit gon' hit the fan, I'll be the one\n\n[Chorus]\nOh, I'll\u205ftake\u205fcare,\u205ftake care of\u205fyou\nOh, I'll take\u205fcare, take care of you\nAnd all of the things that no one else will do\nYeah all of the things that no one else will do\nLike, take care of you, oh, oh\nTake care of you, ooh\n\n[Verse 2]\nOh if you told me that you were down\nI'd slay your beast, and make your darkness turn around\nAnd I know it's scary, yeah that's for sure\nBut now you don't, don't have to feel that anymore\nOh you can wear it, heart on your sleeve\nAnd I'll protect it, baby believe\n\n[Chorus]\nOh, I'll take care, take care of you\nOh, I'll take care, take care of you\nAnd all of the things that no one else will do\nYeah all of the things that no one else will do\nLike, take care of you, oh, oh\nTake care of you, ooh\nAnd all of the things that no one else will do\nYeah all of the things that no one else will do\n[Bridge]\nOoh, ooh\nI'm gonna prove to you\nOoh, ooh\nI'm gonna prove to you\nOh you can wear it, heart on your sleeve\nAnd I'll protect it, baby believe\nKnow that I can do it, even in my sleep\nYeah I'll protect you, baby believe, woah\n\n[Chorus]\nOh, I'll take care, take care of you\nOh, I'll take care, take care of you\nAnd all of the things that no one else will do\nYeah all of the things that no one else will do\nLike, take care of you, oh, oh\nTake care of you, ooh\nAnd all of the things that no one else will do\nYeah all of the things that no one else will do\n\n[Outro]\nOh, I'll take care, take care of you\nOh, I'll take care, take care of you\nAnd all of the things that no one else will do\nSaid all of the things that no one else will do""}"
Vance Joy,Missing Piece,Missing Piece,5YqdiryRmdAzYFlxo43hAJ,0.628,0.877,0,-4.205,0.046,0.0155,5.97e-06,0.113,0.721,101.992,217408,4,Happy,"{'title': 'Vance Joy – Missing Piece Lyrics', 'lyrics': ""[Verse 1]\nI've been waiting for the tides to change\nFor the waves to send you my way\nI see you, darling, but you pixelate\nIt gets hard to take these days\n\n[Pre-Chorus]\nBut we’ll hold the line, I won't let go\n'Cause I’ll be there when you can finally make it home\nAnd I don't mind\n'Cause we both know\nThat we'll be fine when you can finally make it home\n\n[Chorus]\nBecause when I'm in a room with you\nThat missing piece is found\nYou know when you're by my side, darling\nNothing can bring us down\n\n[Verse 2]\nI remembеr happy wasted days\nSummer's golden hazе in our eyes\nLifting you above the breaking waves\nMemories floating back to my mind\n\n[Pre-Chorus]\nYou said hold the line, I won't let go\n’Cause I’ll be there when you can finally make it home\nAnd I don't mind\n’Cause we both know\nThat we'll be fine when you can finally make it home\n\n[Chorus]\nBecause when I'm in a room with you\nThat missing piece is found\nYou know when you're by my side, darling\nNothing can bring us down\nIt’s like when you're far away from me\nI get lost in the crowd\nBecause when I'm in a room with you\nThat missing piece is found\n\n[Bridge]\nI won't waste a minute when you're here\nAnd we're finally in the clear\nWhen every day is like the last\nI just keeping holding fast\n\n[Chorus]\nBecause when I'm in a room with you\nThat missing piece is found\nYou know when you're by my side, darling\nNothing can bring us down\nIt's like when you're far away from me\nI get lost in the crowd\nBecause when I'm in a room with you\nThat missing piece is found""}"
Martin Garrix,Drown (feat. Clinton Kane),Drown (feat. Clinton Kane),4RVtBlHFKj51Ipvpfv5ER4,0.573,0.739,9,-5.455,0.0581,0.212,0.0,0.175,0.363,120.077,174062,4,Happy,"{'title': 'Martin Garrix – Drown Lyrics', 'lyrics': ""[Verse 1]\nI've been tryna keep my distance\nBut in an instant, you break me down\nI know better\u2005than\u2005to want you\nBut\u2005I succumb to you without a\u2005doubt\n\n[Pre-Chorus]\nNow the water is rising\nAnd I'm too tired to swim\nAnd my lungs just can't take it\nBut I keep breathing you in, so\n\n[Chorus]\nTell me lies, tell me painted truths\nAnything at all to keep me close to you\nPull me under the way you do\nTonight I wanna drown in an ocean of you\nOh, anything at all to keep me close to you\nOh, tonight I wanna drown in an ocean of you\n\n[Post-Chorus]\nOh, tonight I wanna drown in an ocean of you\nOh, tonight I wanna drown in an ocean of you\n\n[Verse 2]\nI'm so used to your excuses\nThat when you bruise me I stick around\nNo point trying to make it out now\nRather be sinking than go without\n\n[Pre-Chorus]\nAnd now the water is rising\nAnd I'm too tired to swim\nAnd my lungs just can't take it\nBut I keep breathing you in, so\n\n[Chorus]\nTell me lies, tell me painted truths\nAnything at all to keep me close to you\nPull me under the way you do\nTonight I wanna drown in an ocean of you\nOh, anything at all to keep me close to you\nOh, tonight I wanna drown in an ocean of you\n\n[Post-Chorus]\nOh, tonight I wanna drown in an ocean of you\nOh, tonight I wanna drown in an ocean of you\n\n[Outro]\nTell me lies, tell me painted truths\nAnything at all to keep me close to you\nPull me under the way you do\nTonight I wanna drown in an ocean of you""}"
Justin Jesso,Bigger Than,Bigger Than,5X73AYzzEE5Di0JwcQKt9N,0.421,0.669,4,-4.724,0.127,0.151,0.0,0.635,0.326,175.788,208013,4,Happy,"{'title': 'Justin Jesso & Seeb – Bigger Than Lyrics', 'lyrics': ""[Verse 1]\nI don't wanna end up in a hospital room\nHolding nobody's hand\nI don't wanna end up\u2005drunk\u2005alone on a\u2005roof\nWanting what I don't have\nI don't\u2005wanna end up looking back on my birthdays\nLike they're random Thursdays, no\nI don't wanna end up like that\n\n[Chorus]\nI want a life that's bigger than\nAll of the houses I wanna buy for my friends\nA life that's bigger than\nEvery person who ever told me I can't\nI'll look back and wanna be remembered\nFor what I did, not what I had\nA life that's bigger than\nBigger than the fears I have\n\n[Post-Chorus]\nBigger than, oh, bigger than, oh\nBigger than, what what I wanna be the–\nBigger than, oh, bigger than, oh\nBigger than, what what I wanna be the–\nBigger than, oh, bigger than, oh\nBigger than, what what I wanna be the–\nBigger than, oh, bigger than, oh\nBigger than, what what I wanna be the–\nBigger than, oh\n\n[Verse 2]\nI wanna say the right words every time that I speak\nHave everyone listen\nI wanna be my own boss so I don't feel so lost\nAnd be more ambitious\nI wanna learn how to love whoever I want\nLike it's nobody's business, yeah\nI wanna end up like that\n\n[Chorus]\nI want a life that's bigger than\nAll of the houses I wanna buy for my friends\nA life that's bigger than\nEvery person who ever told me I can't\nI'll look back and wanna be remembered\nFor what I did, not what I had\nA life that's bigger than\nBigger than the fears I have\n\n[Post-Chorus]\nBigger than, oh, bigger than, oh\nBigger than, what, what I wanna be the–\nBigger than, oh, bigger than, oh\nBigger than, what, what I wanna be the–\nBigger than, oh, bigger than, oh\nBigger than, what, what I wanna be the–\nBigger than, oh, bigger than, oh\nBigger than, what, what I wanna be the–\nBigger than, oh\n\n[Chorus]\nI want a life that's bigger than\nAll of the houses I wanna buy for my friends\nA life that's bigger than\nEvery person who ever told me I can't\nI'll look back and wanna be remembered\nFor what I did, not what I had\nA life that's bigger than\nBigger than the fears I have\n\n[Post-Chorus]\nBigger than, oh, bigger than, oh\nBigger than, what, what I wanna be the–\nBigger than, oh, bigger than, oh\nBigger than, what, what I wanna be the–\nBigger than, oh, bigger than, oh\nBigger than, what, what I wanna be the–\nBigger than, oh, bigger than, oh\nBigger than, what, what I wanna be the–\nBigger than, oh, bigger than, oh\nBigger than, what, what I wanna be the–\nBigger than, oh, bigger than, oh\nBigger than, what, what I wanna be the–\nBigger than""}"
