artist,album,track,track_id,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,mood,lyrics
Al Green,Al Green Explores Your Mind,Take Me to the River,62r1CS9zL1FL5Ilb7hLX7n,0.786,0.418,9,-11.115,0.0432,0.218,0.000158,0.134,0.94,119.101,225373,4,Happy,"{'title': ""Al Green – I'm Hooked on You Lyrics"", 'lyrics': ""[Verse 1]\nSince I met you, baby (You, baby)\nMy life, my life has changed\nMy heart has filled with love (Love, baby)\n'Cause you made me a brand new man\n\n[Bridge]\nBut I'm missin' you so, I can't let you\nIt's all in my heart, it can't fall apart\nLovin' you, you know it's true\nThat I love, I'm loving you, hey\n\n[Verse 2]\nYour love, our love will never die (Never die)\nIf it does, I will cry\n'Cause you showed me, yes you did, so much love to give (Love, baby)\nTalk about will to live, is this love for real?\n\n[Chorus]\nSo real that it's all in my heart, I'm hooked on you, baby\nIt can't fall apart, I'm hooked on you, baby\nI've been loving you, you know it's true\nAnd I'm hooked on you, baby (Hooked on you)\n\n[Outro]\nYou don't know, I'm hooked on you, baby?\nDon't stay too long, I'm hooked on you baby\nI've been loving you, and you know it, too\nThat I'm hooked on you (Hooked on you)\nHey hey, it's all in my heart, I'm hooked on you, baby\nDon't fall apart, I'm hooked on you, baby\nJust from loving you, I've been proud that it's true\nThat I'm hooked on you (Hooked on you)\nYeah, oh, oh, baby""}"
Yola,Stand For Myself,Diamond Studded Shoes,5SfM1f729pv1DdiEcyDiex,0.522,0.817,0,-6.17,0.0512,0.329,1.6e-06,0.0807,0.562,151.106,204693,4,Happy,"{'title': 'Yola – Diamond Studded Shoes Lyrics', 'lyrics': ""[Verse 1]\nEverybody's saying that it's gonna be alright\nBut I can't help but wonder\nIf it's gonna be on my dime\nWe are the poor ones\nRowing up against the tide\nBurning our reserves of courage\nAnd working\u205fjust\u205fto\u205fmake it alright\nWhen\u205fwe know it\u205fisn't\n\n[Chorus]\nWe know it isn't, we know it isn't\nWe know it isn't, it ain't gonna turn out right\nWe know it isn't, we know it isn't, oh no\nWe know it isn't, that's why we gots to fight\n\n[Verse 2]\nYou and I are trying\nBut we don't get to decide\nWhen the man comes for our paychecks\nDon't you tell me it'll be alright\nWe aren't the rich ones\nSome of us'll barely get by\nThey buy diamond studded shoes with our taxes\nAnything to keep us divided, you know it isn't\n[Chorus]\nWe know it isn't, we know it isn't\nWe know it isn't, it ain't gonna turn out right\nWe know it isn't, we know it isn't, oh no\nWe know it isn't, that's why we gots to\nFight, for the life and soul of the world we know\nFight, 'cause the promise is never gonna be enough\n\n[Verse 3]\nWatching and waiting for answers\nHoping we might see the light\nYou beat it into us like a hammer\nSo don't you tell me it's gonna be alright\nWhen we know it isn't\n\n[Chorus]\nWe know it isn't, we know it isn't\nWe know it isn't, it ain't gonna turn out right\nWe know it isn't, we know it isn't, oh no\nWe know it isn't, that's why we gots to\nFight, for the life and soul of the world we know\nFight, 'cause the promise is never gonna be enough\n\n[Outro]\nOh yeah, oh yeah\nYou know it\nYou know it\nAh ha yeah you know it""}"
Marvin Gaye,The Very Best Of Marvin Gaye,Ain't No Mountain High Enough - Stereo Version,28wGX1hoLCRbBZbEqITvE3,0.677,0.693,11,-7.561,0.0343,0.437,0.0,0.405,0.755,130.013,146160,4,Happy,"{'title': ""Marvin Gaye & Tammi Terrell – Ain't No Mountain Hi"", 'lyrics': ""[Verse 1: Marvin Gaye]\nListen, baby\nAin't no mountain high\nAin't no valley low\nAin't no river wide enough, baby\n\n[Tammi Terrell]\nIf you need me, call me\nNo matter where you are\nNo matter how far (Don't worry, baby)\nJust call my name\nI'll be there in a hurry\nYou don't have to worry\nCause baby there\n\n[Chorus: Marvin Gaye & Tammi Terrell]\nAin't no mountain high enough\nAin't no valley low enough\nAin't no river wide enough\nTo keep me from getting to you, babe\n\n[Verse 2: Marvin Gaye]\nRemember the day\nI set you free\nI told you you could always count on me, darling\nFrom that day on, I made a vow\nI'll be there when you want me\nSomeway, somehow\nOh baby there\n\n[Chorus: Marvin Gaye & Tammi Terrell]\nAin't no mountain high enough\nAin't no valley low enough\nAin't no river wide enough\nTo keep me from getting to you, babe\n\n[Bridge: Marvin Gaye]\nOh no, darling\n\n[Tammi Terrell]\nNo wind, no rain\nNor winter storm\nCan't stop me, baby\n\n[Marvin Gaye]\nNo, no baby\n\n[Tammi Terrell]\nCause you are my goal\n\n[Marvin Gaye]\nIf you're ever in trouble\nI'll be there on the double\nJust send for me\n\n[Marvin Gaye & Tammi Terrell]\nOh, baby!\n\n[Verse 3]\nMy love is alive\nWay down in my heart\nAlthough we are miles apart\n\n[Marvin Gaye]\nIf you ever need a helping hand\nI'll be there on the double\nJust as fast as I can\n\n[Chorus: Marvin Gaye & Tammi Terrell]\nDon't you know that there...\nAin't no mountain high enough\nAin't no valley low enough\nAin't no river wide enough\nTo keep me from getting to you, baby\nAin't no mountain high enough\nAin't no valley low enough\nAin't no river wide enough\nAin't no mountain high enough\nAin't no valley low enough""}"
Durand Jones & The Indications,Private Space,Ride or Die,6KNV6L3b7beomEUnzWgw0X,0.607,0.629,2,-10.509,0.0406,0.375,0.0806,0.0844,0.688,101.974,254722,4,Happy,"{'title': 'Durand Jones & The Indications – Ride or Die Lyrics', 'lyrics': '[Verse 1]\nI wondered what the flutter that I felt in my heart meant\nAs I stood slow-dancing in that one-room apartment with you\nTold you all I would do\nSaid, “Baby, I got plans that are bigger than this”\nThen you looked me in the eyes and you said with a kiss, “I love you”\nI know that it’s true\n\n[Chorus]\nRide-or-die, baby\nI’m always enough\nFor my ride-or-die, baby\nWhen the goin’ gets tough\nYou my ride-or-die, baby\nWe stickin’ together for life\n\n[Verse 2]\nYou took night shift, told me “Baby, don’t wait”\nBut you know I’m staying up to just fix you a plate\nI got you\n‘Cause you hustlin’ too\nWhen the roof started leaking, caught the rain with a cup\nBut now we’re poppin’ bottles and we’re fillin’ it up\n‘Til it’s full\nFor all the things we been through\n[Pre-Chorus]\nI’m movin’ up with my\n\n[Chorus]\nRide-or-die, baby\nI’m always enough\nFor my ride-or-die, baby\nWhen the goin’ gets tough\nYou my ride-or-die, baby\nWe stickin’ together for life\n\n[Bridge]\nThere for the good times (There for the good times)\nAnd through the bad (And through the bad)\nYou’ve been the best thing (You’ve been the best thing)\nI ever had (I ever had)\n\n[Verse 3]\nEver since we met, you been believin’ in me\nLoved the one I was and who I wanted to be\nThrough it all\nYou’re the one I could call\nGlad we got each other so we’re stickin’ around\nAnd I feel so lucky in each other we found\nSomeone who\nWould be there win or lose\n[Pre-Chorus]\nIt’s ride-or-die, baby\n\n[Chorus]\nRide-or-die, baby\nI’m always enough\nFor my ride-or-die, baby\nWhen the goin’ gets tough (You my ride-or-die)\nYou my ride-or-die, baby\nWe stickin’ together for life\n\n[Chorus]\nRide-or-die, baby (Ride-or-die)\nI’m always enough (Ooh, ooh, ooh)\nFor my ride-or-die, baby\nWhen the goin’ gets tough\nYou my ride-or-die, baby (You my ride-or-die)\nWe stickin’ together for life\n\n[Outro]\nRide-or-die, baby\nRide-or-die, baby\nRide-or-die, baby (You my ride-or-die)\nAnd we’re stickin’ together for life'}"
Sharon Jones & The Dap-Kings,Naturally,How Long Do I Have to Wait for You?,113bLFbp3F9MVN0w2KJ1ma,0.674,0.909,10,-3.369,0.0464,0.469,0.0131,0.105,0.969,103.942,243760,4,Happy,"{'title': 'Sharon Jones & The Dap-Kings – How Long Do I Have', 'lyrics': ""How long do I have to wait for you, honey?\nBefore a girl like me can move on?\nOoh baby, tell me how long do I have to wait for you, honey?\nBefore I can say that you're gone?\n\nEvery hour seems like a day\nAnd every day is like a year\nAnd every week is an eternity\nWell, I get lonely, baby, when you're not here\n\nOoh baby, tell me how long do I have to wait for you, honey?\nBefore a girl like me can move on?\nOoh baby, tell me how long do I have to wait for you, honey?\nBefore I can say that you're gone?\n\nWon't you let me know, yeah?\nI'm in an awful state, baby\nYou said you loved me so\nBut I just don't know how long I can wait\n\nHow long do I have to wait for you, honey?\nBefore I can say that you're gone?\n\nI asked your mama, I asked your papa\nYour friends, your preacher and your boss\nNo one knows where you're going to, baby\nOr if you're coming back to me\nOr if we're together or are we lost?\n\nOoh baby, tell me how long do I have to wait for you, honey?\nBefore a girl like me can move on?\nOoh baby, tell me how long do I have to wait for you, honey?\nBefore I can say that you're gone?\n\nWon't you let me know, yeah?\nI'm in an awful state, baby\nYou said you loved me so\nBut I just don't know how long I can wait\n\nOh baby, tell me how long do I have to wait for you, honey?\nBefore a girl like me can move on?\nBaby, tell me how long do I have to wait for you, honey?\nBefore I can say that you're gone?\n\nHow, how long do I have to wait for you, honey?\nBefore a girl like me can move on?\nBaby, how long do I have to wait for you, honey?\nBefore I can say that you're gone? Yeah\nHow long, yeah, baby tell me, how long\nDo I have to wait for you, honey?""}"
Jackie Wilson,I Get The Sweetest Feeling,I Get The Sweetest Feeling,7F1eoVZd2ySSJ70iP3PN1m,0.684,0.482,5,-9.234,0.0371,0.778,0.000351,0.148,0.749,123.532,178373,4,Happy,"{'title': 'Jackie Wilson – I Get the Sweetest Feeling Lyrics', 'lyrics': ""The closer you get\nThe better you look, Baby\nThe better you look\nThe more I want you\nWhen you turn on your smile\nI feel my heart go wild\nI'm like a child with a brand new toy\n\nCHORUS\nAnd I get the sweetest feeling\nHoney the sweetest\nSweetest feeling\nBaby the sweetest\nSweetest feeling\nLoving you\n\nThe warmer your kiss\nThe deeper you touch me, Baby\nThe deeper your touch\nThe more you thrill me\nIt's more than I can stand\nGirl, when you hold my hand\nI feel so grand that I could cry\n\nCHORUS\nThe greater your love\nThe stronger you hold me, Baby\nThe stronger your hold\nThe more I need you\nWith every passing day\nI love you more in every way\nI'm in love to stay\nAnd I want to say\n\nCHORUS""}"
Dinah Washington,The Two Of Us,Baby (You've Got What It Takes),2m3qhWMiEjqgkfslIRf4pg,0.673,0.598,3,-9.232,0.0687,0.85,0.00147,0.652,0.802,133.383,165760,4,Happy,"{'title': ""Dinah Washington & Brook Benton – Baby (You've"", 'lyrics': '[Intro]\n\n[Verse 1 : Brook Benton,  Dinah Washington]\nWell now, it takes more than a robin to make the winter go\nAnd it takes two lips of fire to melt away the snow\nWell, it takes two hearts a-cookin\' to make a fire grow\nAnd baby, you\'ve got what it takes (yeah)\n\n[Verse 2 : Dinah Washington, Brook Benton]\nYou know it takes a lot of kissin\'\n(Tell me about it)\nTo make a romance sweet (uh huh)\nOoh, it takes a lot of lovin\' to make my life complete\nMmm, and it takes a lot of woman to knock me off my feet\nAnd baby, you\'ve got what it takes\n\n[Bridge: Dinah Washington and Brook Benton]\nI said, mmm, mmm, mmm\nUh huh, mmm\nYou know you\'ve got just what it takes\n\n[Verse 3: Brook Benton,  Dinah Washington]\nBecause it takes more than an effort to stay away from you\nIt\'d take more than a lifetime to prove that I\'ll be true\nBut it takes somebody special to make me say, ""I do""\n(yeah)\nAnd baby, you\'ve got what it takes\n\n[Bridge : Dinah Washington and Brook Benton]\nAh, ah, hah mmm, mmm, mmm\nMmm\nYou know you\'ve got just what it takes\n\n[Verse 4 and Tag: Dinah Washington and Brook Benton]\nBecause it takes, (yeah, oh yeah)\n(You\'re back in my spot again, honey)\n(I like your spot)\nTo stay away from you\n(I can\'t stay away from her)\nIt takes more than a lifetime, daddy\nTo prove that I\'ll be true\n(Now it\'s you)\nBut it takes somebody special\n(Like me, baby)\nTo make me say, ""I do""\nAnd baby, you\'ve got what it takes\n(Ha, ha, say it again, huh?)\n(C\'mon, let\'s do it one more time, all right?)\nAnd baby, you\'ve got what it takes\n(One more time, Brook)\n(Ah-ha, alright okay, ah-ha)\nAnd baby, you\'ve got what it takes'}"
Stevie Wonder,Songs In The Key Of Life,Sir Duke,4RQgqR09VmHn345vRhKQ6T,0.576,0.579,6,-9.628,0.0769,0.16,0.0,0.0777,0.947,106.978,234093,4,Happy,"{'title': 'Stevie Wonder – Sir Duke Lyrics', 'lyrics': ""[Verse 1]\nMusic is a world within itself\nWith a language we all understand\nWith an equal opportunity\nFor all to sing, dance, and clap their hands\nBut just because a record has a groove\nDon't make it in the groove\nBut you can tell right away at letter A\nWhen the people start to move\n\n[Chorus]\nThey can feel it all over\nThey can feel it all over people\nThey can feel it all over\nThey can feel it all over people, go\n\n[Verse 2]\nMusic knows it is and always will\nBe one of the things that life just won't quit\nBut here are some of music's pioneers\nThat time will not allow us to forget, no\nFor there's Basie, Miller, Satchmo\nAnd the king of all, Sir Duke\nAnd with a voice like Ella's ringing out\nThere's no way the band can lose\n[Chorus]\nYou can feel it all over\nYou can feel it all over people\nYou can feel it all over\nYou can feel it all over people\nYou can feel it all over\nYou can feel it all over people\nYou can feel it all over\nYou can feel it all over people\n\n[Chorus]\nYou can feel it all over\nYou can feel it all over people\nYou can feel it all over\nYou can feel it all over people\nYou can feel it all over\nYou can feel it all over people\nYou can feel it all over\nI can feel it all, all, all-all-all over the people\nCan't you feel it all over?\nCome on, let's feel it all over people\nYou can feel it all over\nEverybody, all over people, go""}"
Sam Cooke,Twistin' the Night Away,Twistin' the Night Away,7FS541dJh3iQAEXEZoDhE6,0.458,0.801,9,-7.83,0.0565,0.691,0.0,0.328,0.93,160.547,159853,4,Happy,"{'title': ""Sam Cooke – Twistin' the Night Away Lyrics"", 'lyrics': ""[Verse 1]\nLet me tell you about a place\nSomewhere up a New York way\nWhere the people are so gay\nTwisting the night away\nHere they have a lot of fun\nPutting trouble on the run\nMan, you find the old and young\nTwisting the night away\n\n[Chorus]\nThey're twistin', twistin'\nEverybody's feeling great\nThey're twistin', twistin'\nThey're twistin' the night away\n\n[Verse 2]\nHere's a man in evening clothes\nHow he got here, I don't know, but\nMan, you oughta see him go\nTwisting the night away\nHe's dancing with a chick in slacks\nShe's moving up and back\nOh, man, there ain't nothing like\nTwisting the night away\n[Chorus]\nThey're twistin', twistin'\nEverybody's feeling great\nThey're twistin', twistin'\nThey're twistin' the night\n\n[Bridge]\nLet's twist a while\nLean up\nLean back\nLean up\nLean back\nWatusi\nNow fly\nNow twist\nThey're twistin' the night away\n\n[Verse 3]\nHere's a fella in blue jeans\nDancing with an older queen\nWho's dolled up in her diamond rings and\nTwisting the night away\nMan, you oughta see her go\nTwisting to the rock and roll\nHere you find the young and old\nTwisting the night away\n[Chorus]\nThey're twistin', twistin', man\nEverybody's feeling great\nThey're twistin', twistin'\nThey're twistin' the night\n\n[Outro]\nOne more time\nLean up\nLean back\nLean up\nLean back\nWatusi\nNow fly\nNow twist""}"
Aretha Franklin,Aretha Now,I Say a Little Prayer,3NfxSdJnVdon1axzloJgba,0.592,0.355,9,-14.051,0.0352,0.478,0.0,0.0585,0.499,133.032,216773,4,Happy,"{'title': 'Aretha Franklin – I Say A Little Prayer Lyrics', 'lyrics': ""[Verse 1]\n(I say a little prayer for you)\nThe moment I wake up\nBefore I put on my makeup (Makeup)\nI say a little (Prayer for you)\nAnd while I'm combing my hair now\nAnd wondering what dress to wear now (Wear now)\nI say a little (Prayer for you)\n\n[Chorus]\n(Forever) Forever, (And ever) yeah\n(You'll stay in my heart and I will love you)\n(Forever) Forever, (And ever) ever\n(We never will part, oh, how I love you)\n(Together) Together, (Together) together\n(That's how it must be to live without you)\n(Would only mean heartbreak for me)\n\n[Verse 2]\nI run for the bus, dear\nBut while riding I think of us, dear (Us, dear)\nI say a little (Prayer for you)\nAnd at work I just take time\nAnd all through my coffee break time (Break time)\nI say a little (Prayer for you)\n\n[Chorus]\n(Forever) Forever, (And ever) and ever\n(You'll stay in my heart and I will love you)\n(Forever) Forever, (And ever) and ever\n(We never will part, oh, how I love you)\n(Together) Together, (Together) together\n(That's how it must be to live without you)\n(Would only mean heartbreak for me)\nNobody but me\n\n[Chorus]\n(Forever) Forever, (and ever) ever\n(You'll stay in my heart and I will love you)\n(Forever) Forever, (and ever) ever\n(We never will part, oh, how I love you)\n(Together) Together, (together) together\n(That's how it must be to live without you)\n(Would only mean heartbreak for me)\n\n[Bridge]\nMy darling, believe me (Believe me)\nFor me, there is no one but you\nPlease love me true\nI'm in love with you (Answer my prayer)\nAnswer my prayer, baby (Answer my prayer)\nSay you'll love me true (Answer my prayer)\nAnswer my prayer, baby (Answer my prayer)\n\n[Chorus]\n(Forever) Forever, (And ever) ever\n(You'll stay in my heart and I will love you) Ever\n(Forever) Forever, (And ever) ever\n(We never will part, oh, how I love you)\n(Together) Together, (Together) together\n(That's how it must be to live without you)\n(Would only mean heartbreak for me)\nOh, nobody but me\n\n[Bridge]\nMy darling, believe me (Believe me)\nFor me, there is no one but you\nPlease love me true\n\n[Outro]\nThis is my prayer (Answer my prayer, baby)\nAnswer my prayer now, baby (Answer my prayer, baby)\nThis is my prayer (Answer my prayer, baby)\nAnswer it right now, baby (Answer my prayer, baby)\nSay you'll love me true (Answer my prayer, baby)\nThis is my prayer, baby (Answer my prayer, baby)\nI'm in love with you (Answer my prayer)""}"
The Bamboos,Hard Up,Hard Up,2rs00HEFJT0yg1NC64JWpS,0.782,0.922,11,-4.028,0.0497,0.00655,0.0118,0.0728,0.761,104.015,255228,4,Happy,"{'title': 'The Bamboos – Keep me in mind Lyrics', 'lyrics': ""On the front, on the line, did you see it coming?\nOn the hunt, everytime I get persuaded\nI can see, in the way, you're pretending\nAlways be hard to play, silver plating\n\nPrechorus:\nYou know my face, you know my name\nKnow who I am, know why I came\n\nKeep me in mind\nDon't waste your time\nDon't look behind\nKeep me in mind\n\nOn the day, I call you mine, I can see it coming\nCome with me, you will find what I have waited\nFor the time, that will see happy ending\nMe and mine, you and me, no escaping\n\nPrechorus:\nYou know my face, you know my name\nKnow who I am, know why I came\n\n\nKeep me in mind\nDon't waste your time\nDon't look behind\nKeep me in mind (x3)""}"
Four Tops,Essential Collection: Four Tops,Reach Out I'll Be There - Single Version / Mono,0PpamSdfQzIAvj5OB9Bz54,0.62,0.763,3,-4.908,0.0311,0.0615,0.0,0.289,0.718,119.534,182467,4,Happy,"{'title': ""The Four Tops – Reach Out, I'll Be There Lyrics"", 'lyrics': ""[Verse 1]\n(Yah!)\nNow if you feel that you can't go on (can't go on)\nBecause all of your hope is gone (all your hope is gone)\nAnd your life is filled with much confusion (much confusion)\nUntil happiness is just an illusion (happiness is just an illusion)\nAnd your world around is crumbling down, darlin'\n\n[Chorus]\n(Reach out) Come on, girl, reach on out for me\n(Reach out) Reach out for me\nHah, I'll be there with a love that will shelter you\nI'll be there with a love that will see you through\n\n[Verse 2]\nWhen you feel lost and about to give up (to give up)\n'Cause your best just ain't good enough (just ain't good enough)\nAnd you feel the world has grown cold (has grown cold)\nAnd you're drifting out all on your own (drifting out on your own)\nAnd you need a hand to hold, darlin'\n\n[Chorus]\n(Reach out) Come on, girl, reach out for me\n(Reach out) Reach out for me\nHah, I'll be there to love and comfort you\nAnd I'll be there to cherish and care for you\n(I'll be there to always see you through)\n(I'll be there to love and comfort you)\n\n[Verse 3]\nI can tell the way you hang your head (hang your head)\nYou're not in love now, now you're afraid (you're afraid)\nAnd through your tears you look around (look around)\nBut there's no peace of mind to be found (no peace of mind to be found)\nI know what you're thinking - you're a loner, no love of your own\nBut darlin'\n\n[Chorus]\n(Reach out) Come on, girl, reach out for me\n(Reach out) reach out, just look over your shoulder\nI'll be there to give you all the love you need\nAnd I'll be there you can always depend on me\nI'll be there""}"
The Spinners,The Best Of The Spinners,It's A Shame,6cpNEgirhi0QmLDA2cVSHO,0.411,0.788,8,-10.197,0.109,0.0952,0.0,0.175,0.612,198.435,191960,4,Happy,"{'title': ""The Spinners – It's a Shame Lyrics"", 'lyrics': ""It's a shame, the way you mess around with your man\nIt's a shame the way you hurt me\nIt's a shame, the way you mess around with your man\nI'm sitting all alone, by the telephone\nWaiting for your call, when you don't call at all\n\nIt's a shame (shame) the way you mess around with your man\nIt's a shame (shame) the way you play with my emotions\nIt's a shame (shame) the way you mess around with your man\nYou're like a child at play, on a sunny day\n'Cause you play with love, and then you throw it away\n\nWhy do you use me, try to confuse me\nHow can you stand, to be so cruel\nWhy don't you free me, from this prison\nWhere I serve my time as your fool\n\nIt's a shame (shame) the way you mess around with your man\nIt's a shame (shame) the way you hurt me\nIt's a shame (shame) the way you mess around with your man\nI try to stay with you, show you love so true\nBut you won't appreciate, the love we try to make\n\nOh, it's got to be a shame\n\nWhy do you use me, try to confuse me\nHow can you stand, to be so cruel\nWhy don't you free me, from this prison\nWhere I serve my time as your fool\nGot to be a shame (shame) the way you mess around with your man\nOhhh, it's a shame (shame) the way you hurt me\nIt's a shame (shame) the way you mess around with your man\nYou've got my heart in chains, and I must complain\nI just can't be confined, oh, looking back in time\nGot to, got to, be a shame""}"
Martha Reeves & The Vandellas,The Definitive Collection,Dancing In The Street - Stereo,5wJcMwXuy1x6EatowWOxha,0.601,0.828,11,-5.268,0.0453,0.108,2.35e-06,0.106,0.618,125.945,159000,4,Happy,"{'title': 'Martha Reeves & The Vandellas – Dancing in the St', 'lyrics': ""Callin' out around the world\nAre you ready for a brand new beat?\nSummer's here and the time is right\nFor dancin' in the street\nDancin' in Chicago\nDown in new Orleans\nUp in New York City\nAll we need is music, sweet music\nThere'll be music everywhere\nThere'll be swingin' swayin', and records playin'\nDancin' in the street\nOh, it doesn't matter what you wear\nJust as long as you are there\nSo come on every guy, grab a girl\nEverywhere, around the world\nThere'll be dancin'\nThey're dancin' in the street\nThis is an invitation, across the nation\nA chance for folks to meet\nThere'll be laughin' singin', and music swingin'\nDancin' in the street\nPhiladelphia P.A\nBaltimore and D.C now\nCan't forget the motor city\nAll we need is music, sweet music\nThere'll be music everywhere\nThere'll be swingin' swayin', and records playin'\nDancin' in the street\nOh, it doesn't matter what you wear\nJust as long as you are there\nSo come on every guy, grab a girl\nEverywhere, around the world\nThey're dancin', dancin' in the street\nWay down in L.A., every day they're dancin' in the street\nLets form a big strong line, and get in time\nWe're dancin' in the street\nAcross the ocean blue, me and you\nWe're dancin' in the street""}"
Various Artists,Motown 1970s Vol. 1,Easy,3Qe0dJkQXx7jJWXRxuVqJ0,0.577,0.481,10,-10.581,0.03,0.204,0.00229,0.317,0.311,132.159,258707,4,Happy,"{'title': 'Commodores – Easy Lyrics', 'lyrics': ""[Verse 1]\nI know it sounds funny, but I just can't stand the pain\nGirl, I'm leaving you tomorrow\nSeems to me girl, you know I've done all I can\nYou see, I begged, stole and I borrowed, yeah, ooh\n\n[Chorus]\nThat's why I'm easy\nI'm easy like Sunday morning\nThat's why I'm easy\nI'm easy like Sunday morning\n\n[Verse 2]\nWhy in the world would anybody put chains on me, yeah?\nI've paid my dues to make it\nEverybody wants me to be what they want me to be\nI'm not happy when I try to fake it, no, ooh\n\n[Chorus]\nThat's why I'm easy, yeah\nI'm easy like Sunday morning\nThat's why I'm easy\nI'm easy like Sunday morning\n\n[Bridge]\nI wanna be high, so high\nI wanna be free to know the things I do are right\nI wanna be free\nJust me, oh babe\nOoh\n\n[Guitar Solo]\n\n[Chorus]\nThat's why I'm easy\nI'm easy like Sunday morning, yeah\nThat's why I'm easy\nI'm easy like Sunday morning, woah\n'Cause I'm easy, whoo\nEasy like Sunday morning, yeah\n'Cause I'm easy\nEasy like Sunday morning, woah\n'Cause I'm easy""}"
Various Artists,Golden Moments,Rescue Me,5Gird0FlC1rfCDujzz0C4N,0.677,0.546,7,-9.7,0.0321,0.666,1.47e-05,0.113,0.956,122.732,172640,4,Happy,"{'title': 'Chris Young – Rescue Me Lyrics', 'lyrics': ""[Verse 1]\nGirl, I could be your Superman\nYeah, I could leap them tall, tall buildings for ya\nSave the day like no one can\nIf you'd let me\nI could stop a train in its tracks\nPut the world on my back\nIn case you didn't see\nHere go your hero\nIf you'd let me\n\n[Chorus]\nBut tell me, who is gonna rescue me?\n'Cause it sure feels like kryptonite\nHow you got me on one knee\nWith my hand out, beggin' for mercy\nWhat's a happy ending if I can't get the girl?\nWhat's it matter if I save the world?\nIf you don't promise me\nBefore you take this ring\nAnd rеscue me\n\n[Post-Chorus]\n(Rescuе, rescue)\n(Rescue, rescue)\n[Verse 2]\nNever thought I'd feel this way\nAlways thought that love was a villain, baby\nBut ever since you came around it's different\nThose kisses are leaving me defenseless\n\n[Chorus]\nWho is gonna rescue me?\n'Cause it sure feels like kryptonite\nHow you got me on one knee\nWith my hand out a-beggin' for mercy\nWhat's a happy ending if I can't get the girl?\nWhat's it matter if I save the world?\nIf you don't promise me\nBefore you take this ring\nAnd rescue me\n\n[Post-Chorus]\n(Rescue, rescue)\n(Rescue, rescue)\nOoh, baby, rescue me (Rescue, rescue)\n(Rescue, rescue)\n\n[Bridge]\nStop a train in its tracks\nPut the world on my back\nHere go your hero\nHere go your hero\n[Chorus]\nBut who is gonna rescue me?\n'Cause it sure feels like kryptonite\nHow you got me on one knee\nWith my hand out, beggin' for mercy\nYeah, what's a happy ending if I can't get the girl?\nWhat's it matter if I save the world?\nIf you don't promise me\nBefore you take this ring\nAnd rescue me\n\n[Outro]\n(Rescue, rescue)\n(Rescue, rescue)\nMmm, you better rescue me, oh (Rescue, rescue)\n(Rescue, rescue) Oh-oh, whoa""}"
Sam Cooke,The Man Who Invented Soul,(What A) Wonderful World,2g2GkH3vZHk4lWzBjgQ6nY,0.691,0.507,11,-10.23,0.0343,0.627,0.0,0.457,0.885,128.518,125440,4,Happy,"{'title': 'Sam Cooke – Wonderful World Lyrics', 'lyrics': ""[Verse 1]\nDon't know much about history\nDon't know much biology\nDon't know much about a science book\nDon't know much about the French I took\n\n[Chorus 1]\nBut I do know that I love you\nAnd I know that if you love me, too\nWhat a wonderful world this would be\n\n[Verse 2]\nDon't know much about geography\nDon't know much trigonometry\nDon't know much about algebra\nDon't know what a slide rule is for\n\n[Chorus 2]\nBut I do know one and one is two\nAnd if this one could be with you\nWhat a wonderful world this would be\n\n[Bridge]\nNow, I don't claim to be an A student\nBut I'm trying to be\nFor maybe by being an A student, baby\nI can win your love for me\n[Verse 1]\nDon't know much about history\nDon't know much biology\nDon't know much about a science book\nDon't know much about the French I took\n\n[Chorus 1]\nBut I do know that I love you\nAnd I know that if you love me, too\nWhat a wonderful world this would be\n\n[Verse 3]\nLa ta ta ta ta ta ta (History)\nHmm-mm-mm (Biology)\nWhoa, la ta ta ta ta ta ta (Science book)\nHmm-mm-mm (French I took)\n\n[Chorus 1]\nYeah, but I do know that I love you\nAnd I know that if you love me, too\nWhat a wonderful world this would be""}"
