artist,album,track,track_id,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,mood,lyrics
Nick Wilson,Everybody But Me,Everybody But Me,4HzmjPPHHiYwrXPq9Tv1fx,0.659,0.571,1,-5.654,0.0371,0.0698,0.0,0.107,0.21,122.949,184633,4,Sad,"{'title': 'Nick Wilson – Everybody But Me Lyrics', 'lyrics': ""[Verse 1]\nSummer through the window\nBut I can't seem to let go\nAnd I know that I should feel a little better 'bout it but I don't\nWater running off my skin\nTrying to find a way to let you in\nAnd I know the puzzle pieces wanna fit together but they won't\n\n[Pre-Chorus]\nAnd I'd be the first to\nBe there for you\nIf you needed me to\nBut can't turn the tide\nI'm paralyzed\nWhat do I do\n\n[Chorus]\nShow me what I can't see\n'Cause I don't recognise me\nWide awake in my sleep\nAnd it scares me, oh it scares me\nI'm tripping over my feet\nWith promises I can't keep\nI don't recognise me\nAnd it scares mе, oh it scares me\n[Verse 2]\nEverybody's happy\nEvеrybody but me\nAnd I know it's just the voices in my head getting the best of me\nYeah I thought that I would be alright\nThought I'd put up a better fight\nMaybe now I need your help to get it back to where it's supposed to be\n\n[Pre-Chorus]\nAnd I'd be the first to\nBe there for you\nIf you needed me to\nBut can't turn the tide\nI'm paralyzed\nWhat do I do\n\n[Chorus]\nShow me what I can't see\n'Cause I don't recognise me\nWide awake in my sleep\nAnd it scares me, oh it scares me\nI'm tripping over my feet\nWith promises I can't keep\nI don't recognise me\nAnd it scares me, oh it scares me""}"
Kodaline,The Kodaline EP,All I Want,1XczdQt6RKNkEQfPqUsi3q,0.189,0.426,0,-9.084,0.045,0.114,0.0885,0.058,0.159,187.281,306600,3,Sad,"{'title': 'Kodaline – All I Want Lyrics', 'lyrics': ""[Verse 1]\nAll I want is nothing more\nTo hear you knocking at my door\n'Cause if I could see your face once more\nI could die a happy man, I'm sure\nWhen you said your last goodbye\nI died a little bit inside\nI lay in tears in bed all night\nAlone without you by my side\n\n[Chorus]\nBut if you loved me, why'd you leave me?\nTake my body, take my body\nAll I want is, and all I need is\nTo find somebody, I'll find somebody\nLike you, oh, oh, oh\nLike you, like you\n\n[Verse 2]\nSo you brought out the best in me\nA part of me I'd never seen\nYou took my soul and wiped it clean\nOur love was made for movie screens\n\n[Chorus]\nBut if you loved me, why'd you leave me?\nTake my body, take my body\nAll I want is, and all I need is\nTo find somebody, I'll find somebody\nOh, oh, oh, oh\nOh, oh, oh, oh\nOh, oh, oh, oh, oh, oh\n[Chorus]\nIf you loved me, why'd you leave me?\nTake my body, take my body\nAll I want is, and all I need is\nTo find somebody, I'll find somebody\nLike you""}"
Dean Lewis,Be Alright,Be Alright,3EPXxR3ImUwfayaurPi3cm,0.553,0.586,11,-6.319,0.0362,0.697,0.0,0.0813,0.443,126.684,196373,4,Sad,"{'title': 'Dean Lewis – Be Alright Lyrics', 'lyrics': '[Verse 1]\nI look up from the ground\nTo see your sad and teary eyes\nYou look away from me\nAnd I see there\'s something you\'re trying to hide\nAnd I reach for your hand but it\'s cold\nYou pull away again\nAnd I wonder what\'s on your mind\nAnd then you say to me you made a dumb mistake\nYou start to tremble and your voice begins to break\nYou say the cigarettes on the counter weren\'t your friend\'s\nThey were my mate\'s\nAnd I feel the colour draining from my face\n\n[Chorus]\nAnd my friend said\n""I know you love her, but it\'s over, mate\nIt doesn\'t matter, put the phone away\nIt\'s never easy to walk away, let her go\nIt\'ll be alright""\n\n[Verse 2]\nSo I still look back at all the messages you\'d sent\nAnd I know it wasn\'t right, but it was fucking with my head\nAnd everything deleted like the past, yeah, it was gone\nAnd when I touched your face, I could tell you\'re moving on\nBut it\'s not the fact that you kissed him yesterday\nIt\'s the feeling of betrayal, that I just can\'t seem to shake\nAnd everything I know tells me that I should walk away\nBut I just wanna stay\n\n[Chorus]\nAnd my friend said\n""I know you love her, but it\'s over, mate\nIt doesn\'t matter, put the phone away\nIt\'s never easy to walk away, let her go\nIt\'ll be okay\nIt\'s gonna hurt for a bit of time\nSo bottoms up, let\'s forget tonight\nYou\'ll find another and you\'ll be just fine\nLet her go""\n\n[Bridge]\nBut nothing heals the past like time\nAnd they can\'t steal\nThe love you\'re born to find\nBut nothing heals the past like time\nAnd they can\'t steal\nThe love you\'re born to find\n\n[Chorus]\n""I know you love her, but it\'s over, mate\nIt doesn\'t matter, put the phone away\nIt\'s never easy to walk away, let her go\nIt\'ll be okay\nIt\'s gonna hurt for a bit of time\nSo bottoms up, let\'s forget tonight\nYou\'ll find another and you\'ll be just fine\nLet her go""\n\n[Outro]\nIt\'ll be alright\nIt\'ll be alright\nIt\'ll be alright\nIt\'ll be alright\nIt\'ll be alright'}"
Vwillz,She's Gone,She's Gone,1Q7HO1L7KO46VlMH8C3Abh,0.64,0.424,2,-11.221,0.0378,0.476,0.0,0.0851,0.387,123.006,224390,4,Sad,"{'title': ""Vwillz – She's Gone Lyrics"", 'lyrics': ""Now you're gone, and you took the love we had\nI can't help but to want you back\nSorry for calling you up so late but I'm always thinking about those days & now they're lost\n\nI lie awake on edge counting sheep and thinking if\nYou're out there\n\nFucking with somebody new\nBaby, who's next to you tonight\n\nWe used to share this bed, sleep, make love, wake up in it, but I doubt you\n\nMiss it as much as I do; you're the only love that I knew\nBut I\n\nBetter get some sleep tonight\n(Sleep)\nCuz it's 2:35\u200b in the morning\n(In the morning)\nAnd your all I'm thinking about\n(Thinking)\nBaby, you're all I'm dreaming about\n\nBut now you're gone, and you took the lovе we had\nI can't help but to want you back\nSorry for calling you up so late, but I'm always up thinking about thosе days & now they're lost\nLike a misplaced photograph that we took off summer set\nIn the springtime Carolina\nWhen you said you'd stay till you left and you broke me now, I stay up late\n\nWell, I miss them nights we spent staying up like two best friends. I know you ...\n\nKnow that I supported you, and everything you do\nGirl I ...\n\nHeard you're out with friends. Are those ones that still talk shit\nAbout me\n\nCuz baby their not me and you, saying that love can ruin youth, well their wrong\nBetter get some sleep\n(Sleep)\nTonight, cuz it's 2:35\u200b in the morning\n(In the morning)\nAnd you're all I'm thinking about\n(Thinking)\nBaby, you're all I'm dreaming about\n\nBut now you're gone, and you took the love we had\nI can't help but to want you back\nSorry for calling you up so late, but I'm always up thinking about those days & now they're lost\nLike a misplaced photograph that we took off summer set\nIn the springtime Carolina\nWhen you said you'd stay till you left and you broke me now, I stay up late\n\nCould you come home\n(Sleep)\nI'm alone\n(In the morning)\nPlease come home\n(Thinking)\nI would call your phone\n\nBut now you're gone, and you took the love we had\nI can't help but to want you back\nSorry for calling you up so late, but I'm always up thinking about those days\nAnd now they're lost\nLike a misplaced photograph that we took off summer set\nIn the springtime Carolina\nWhen you said you'd stay till you left and you broke me now, I stay up late""}"
Sam MacPherson,Routine,Routine,5oRAL1SuCwcdDx6IwK54kL,0.641,0.249,4,-13.669,0.0733,0.748,0.0,0.316,0.109,85.998,195520,4,Sad,"{'title': 'Sam MacPherson – Routine Lyrics', 'lyrics': ""[Verse 1]\nSun through the blinds\nLeaving stripes on the rug\nI would open my eyes\nYou'd be already up\nSpinning circles on your toes\nYou'd wear my mom's necklace\nI'd watch it swing right to left\nIn that charleston apartment\nA true treasure chest\nAnd to me you were gold\n\n[Chorus]\nI was so accustomed to having you with me\nFalling in love was a part of my everyday routine\n\n[Verse 2]\nI always thought you and me\nWould never actually grow up\nWe'd talk in little kid voices\nLike we're still treehouse young\nAnd time would leave us alone\n'Cause we were special enough\nIt all felt special enough to us\n\n[Chorus]\nI was so accustomed to having you with me\nFalling in love was a part of my everyday routine\n\n[Bridge]\nAnd that's quite the high to come down from\nI'm not sure how the future measures up\nFalling in love was a part of my everyday routine\n\n[Chorus]\nI was so accustomed to having you with me\nFalling in love was a part of my everyday routine\nIt all felt special enough to us""}"
Elina,Champion,Champion,1z1mMZtZW0gvR9FSPc7JpJ,0.65,0.171,6,-9.005,0.0519,0.921,0.0,0.127,0.284,119.522,173237,4,Sad,"{'title': 'Elina – Champion Lyrics', 'lyrics': ""[Verse 1]\nLate nights on your pillow\nLove as fast as light\nFading in to echoes\nIn my ventricles\nI carry this cargo\nSinking deeper down\nAnd though your love was shallow\nI managed to drown\n\n[Chorus]\nIs this how you're gonna make me look now?\nIs this how you're gonna walk right out?\nThen you'd better do it like a champion\nAnd break my heart once and for all\nDo you feel good knowing that you've won now?\nDo you get high when I hit my lows?\nYeah I hope you feel like you're a champion\nWhen you break my heart once and for all\n\n[Verse 2]\nI keep bending barrels\nYou take aim and shoot\nI'm on pins and needles\nYour skin's bulletproof\nDon't try to be noble\nLeaving me for dead\nAnd though your love is hollow\nI could use a hand\n\n[Chorus]\nIs this how you're gonna make me look now?\nIs this how you're gonna walk right out?\nThen you'd better do it like a champion\nAnd break my heart once and for all\nDo you feel good knowing that you've won now?\nDo you get high when I hit my lows?\nYeah I hope you feel like you're a champion\nWhen you break my heart once and for all\n\n[Outro]\nJust break my heart once and for all\nDo you feel good knowing that you've won now?\nDo you get high when I hit my lows?\nYeah I hope you feel like you're a champion\nWhen you break my heart once and for all\nYeah I hope you feel like you're a champion\nWhen you break my heart once and for all""}"
Garrett Kato,hemispheres,All Good,1DMB324qRaRdBhykzbE8Ts,0.493,0.157,0,-14.186,0.0405,0.898,1.89e-06,0.111,0.125,134.192,211133,4,Sad,"{'title': 'Garrett Kato – All Good Lyrics', 'lyrics': ""[Verse 1]\nSame old town, same old clothes\nSame old feeling in the cold\nWishing I was growing old\nHere with you\nWhen I see you in the wild\nIt takes my breath just a little while\nIf only I could hold you now\nIn the pouring rain\n\n[Pre-Chorus]\nBut I wonder what you think of me\nIf you saw me more than I could see\n\n[Chorus]\nBut we don't talk anymore\nBut we used to though\nYou can't say anything\nI ain't heard before\nAnd in the morning when I wake up\nI don't see you at the door\nBut you tell me that you're all good now\nAnd I tell you that I'm all good now somehow\n\n[Verse 2]\nSame old house, same old road\nSame old feeling in my soul\nBroken hearts and broken homes\nIs how you left\nHaunting me like I thought you would\nTaking back everything you could\nHolding on, even though I should\nLet you go\n[Pre-Chorus]\nBut I wonder if you think of me\nLike a scar that no one else can see\n\n[Chorus]\nBut we don't talk anymore\nBut we used to though\nYou can't say anything\nI ain't heard before\nAnd in the morning when I wake up\nI don't see you at the door\nBut you tell me that you're all good now\nAnd I tell you that I'm all good now somehow""}"
One Direction,Midnight Memories (Deluxe),Half a Heart,6nIE1oCE4udqMGv3bqVNVb,0.515,0.714,0,-4.516,0.0348,0.286,0.0,0.118,0.495,155.954,188547,4,Sad,"{'title': 'One Direction – Half a Heart Lyrics', 'lyrics': ""[Verse 1: Liam]\nSo your friend's been telling me\nYou've been sleeping with my sweater\nAnd that you can't stop missing me\nBet my friend's been telling you I'm not doing much better\nBecause I'm missing half of me\n\n[Pre-Chorus: Zayn]\nAnd being here without you\nIs like I'm waking up to\n\n[Chorus: Zayn]\nOnly half a blue sky\nKinda there but not quite\nI'm walking around with just one shoe\nI'm half a heart without you\nI'm half a man at best\nWith half an arrow in my chest\nI miss everything we do\nI'm half a heart without you\n\n[Verse 2: Louis & Zayn]\nForget all we said that night\nNo, it doesn't even matter\n'Cause we both got split in two\nIf you could spare an hour or so\nWe'll go for lunch down by the river\nWe can really talk it through\n\n[Pre-Chorus: Harry, Louis]\nAnd being here without you\nIs like I'm waking up to\n\n[Chorus: Harry, Niall]\nOnly half a blue sky\nKinda there but not quite\nI'm walking around with just one shoe\nI'm half a heart without you\nI'm half a man at best\nWith half an arrow in my chest\n'Cause I miss everything we do\nI'm half a heart without you\nHalf a heart without you\nI'm half a heart without you\n\n[Bridge: Niall]\nThough I try to get you out of my head\nThe truth is, I got lost without you\nAnd since then, I've been waking up to\n\n[Chorus: Zayn & Harry]\nOnly half a blue sky (only half a blue sky)\nKinda there but not quite\nI'm walking around with just one shoe\nI'm half a heart without you\nI'm half a man at best (half a man at best)\nWith half an arrow in my chest\nI miss everything we do\nI'm half a heart without you\nWithout you, without you, half a heart without you\nWithout you, without you\nI'm half a heart without you""}"
Zara Larsson,So Good,I Can't Fall in Love Without You,4VPXFi4vFTtS9wHe6oMQaT,0.485,0.332,4,-9.244,0.0338,0.784,0.000122,0.146,0.273,130.813,180640,4,Sad,"{'title': ""Zara Larsson – I Can't Fall in Love Without You Lyrics"", 'lyrics': ""[Verse 1]\nI feel so happy\nHappy that I'm free\nAnd I can see things\nThings I couldn't see\n\n[Pre-Chorus]\nI can be out every night (Yeah, yeah, yeah)\nNo one else holdin' me down (Yeah, yeah, yeah)\nI can do just what I like (Yeah, yeah, yeah)\n\n[Chorus]\nBut I can't fall in love without you\nI can't fall in love without you\nI can't fall in love without you\nI can't fall in love without you\nPlease, don't fall in love without me\n\n[Verse 2]\nI hope you're sorry\nCan't find the words to say\nHope you're always worried\nWorryin' 'bout me\n\n[Pre-Chorus]\nDon't you think I give a fuck? (Yeah, yeah, yeah)\nGive a fuck 'bout who you fuck? (Yeah, yeah, yeah)\nBut I hope you can't get it up (Yeah, yeah, yeah)\n[Chorus]\n'Cause I can't fall in love without you\nI can't fall in love without you\nI can't fall in love without you\nI can't fall in love without you\nPlease, don't fall in love without me\n\n[Outro]\n(Ooh, ooh)\nI can't fall in love without you\n(Ooh, ooh)\nI can't fall in love without you\nSo please, don't fall in love without me""}"
Landon Austin,Now,Now,5TmxjWLr9B8B9tWSGOunlx,0.701,0.654,9,-6.577,0.0837,0.177,0.0,0.0857,0.314,132.08,256636,4,Sad,"{'title': 'Landon Austin – Now Lyrics', 'lyrics': ""[Verse 1]\nI used to spend my time baby all around, all around you\nNow I don't think I could find your house\nAnd you knew my thoughts\nSo many things we'd talk about, we'd talk about\nSo I don't understand why I can't call you now\n\n[Chorus]\n'Cause I don't know who I am without you\nAnd I got all these stupid plans I made for two\nBut still everything reminds me of you\n'Cause I'm used to you being around\nWhat do I do now?\nI try to eat but I make too much\nAnd I never knew my bed's too big for one\nSo I, hug the pillow thinking of ya\n'Cause I'm used to you being around\nWhat do I do now?\n\n[Post-Chorus]\nI'm used to you being around\nWhat do I do now?\nI'm used to you being around\nWhat do I do now?\n\n[Verse 2]\nSo tonight I saw you out with somebody new, somebody new\nI think I'm going home 'cause I don't feel so good\nAnd I hate that I, I had to see, you moving on, you're moving on\nI guess a part of me thought you still believed in us\n\n[Chorus]\n'Cause I don't know who I am without you\nAnd I got all these stupid plans I made for two\nBut still everything reminds me of you\n'Cause I'm used to you being around\nWhat do I do now?\nI try to eat but I make too much\nAnd I never knew my bed's too big for one\nSo I, hug the pillow thinking of ya\n'Cause I'm used to you being around\nWhat do I do now?\n\n[Post-Chorus]\nI'm used to you being around\nWhat do I do now?\nI'm used to you being around\nWhat do I do now?\nI'm used to you being around\nWhat do I do now?\nI'm used to you being around\nWhat do I do now?\n\n[Bridge]\nI know it's time, know it's time that I let you go\nI won't think of you, think of you baby anymore\nYeah I know it's time, know it's time that I let you go\nBut it's only fair, only fair if I let you know\n\n[Chorus]\n'Cause I don't know who I am without you\nAnd I got all these stupid plans I made for two\nBut still everything reminds me of you\n'Cause I'm used to you being around\nWhat do I do now?\nI try to eat but I make too much\nAnd I never knew my bed's too big for one\nSo I, hug the pillow thinking of ya\n'Cause I'm used to you being around\nWhat do I do now?\n\n[Post-Chorus]\nI'm used to you being around\nWhat do I do now?\nI'm used to you being around\nWhat do I do now?\nI'm used to you being around\nWhat do I do now?\nI'm used to you being around\nWhat do I do now?""}"
Hot Chelle Rae,Whatever,Why Don't You Love Me (feat. Demi Lovato),0cEBv7oJxFp3bfTFqWFI0R,0.53,0.802,2,-6.494,0.0362,0.121,0.0,0.118,0.566,148.054,211413,3,Sad,"{'title': ""Hot Chelle Rae – Why Don't You Love Me Lyrics"", 'lyrics': ""[Verse 1: Ryan Follese]\nSee, I can't wake up\nI'm living a nightmare\nThat keeps playing over again\nLocked in a room\nSo hung up on you\nAnd you're cool with just being friends\n\n[Pre-Chorus: Ryan Follese]\nLeft on the sidelines\nStuck at a red light\nWaiting for my time\nAnd I can't see\n\n[Chorus: Ryan Follese]\nWhy don't you love me?\nTouch me\nTell me I'm your everything\nThe air you breathe\nWhy don't you love me, baby?\nOpen up your heart tonight\n'Cause I could be all that you need, oh\nWhy don't you love me?\nWhy don't you love me?\n\n[Verse 2: Demi Lovato]\nSee, I'm just too scared\nTo tell you the truth\n'Cause my heartache can't take anymore\nBroken and bruised\nLonging for you\nAnd I don't know what I'm waiting for\n\n[Pre-Chorus: Demi Lovato]\nLeft on the sidelines\nStuck at a red light\nWaiting for my time\nSo just tell me\n\n[Chorus: Ryan Follese & Demi Lovato]\nWhy don't you love me?\nTouch me\nTell me I'm your everything\nThe air you breathe\nAnd why don't you love me, baby?\nOpen up your heart tonight\n'Cause I could be all that you need, oh\n\n[Bridge: Demi Lovato & Ryan Follese]\nWhy don’t you give me a reason?\n(Give me a reason)\nPlease tell me the truth\n(Please tell me the truth)\nYou know that I’ll keep believing\n(I’ll keep believing)\n‘Til I’m with you\n\n[Chorus: Ryan Follese & Demi Lovato]\nWhy don't you love me?\nKiss me\nI can feel your heart tonight\nIt's killing me\nSo, why don't you love me?\nTouch me\nTell me I'm your everything\nThe air you breathe\nAnd why don't you love me, baby?\nOpen up your heart tonight\n'Cause I could be all that you need, oh\n\n[Outro: Ryan Follese & Demi Lovato]\nWhy don't you love me?\nWhy don't you love me? (Oh)\nWhy don't you love me?\nWhy don't you love me?\nWhy don't you love me?""}"
Emily Weisband,Not Afraid to Say Goodbye,The Way I Say Goodbye,6ZV6lI92ypdfjeGgDQc5Mm,0.44,0.0942,5,-11.182,0.0365,0.933,0.0,0.104,0.388,142.388,184293,3,Sad,"{'title': 'Emily Weisband – The Way I Say Goodbye Lyrics', 'lyrics': '[Verse 1]\nI won\'t make this about me\nI want you to be happy\nI won\'t beg you to stay, get in your way\nAnd I\'ll probably wait to cry when you leave\nI won\'t say that I hate you\nIn fact, that couldn\'t be more untrue\nWon\'t pull a figurative knife and put up a fight\n\'Cause right now, I can tell that you don\'t want me to\n\n[Pre-Chorus]\nAnd I\'ve tried a million times to show you\nThat all I ever wanted is to know you\nTo really know you\n\n[Chorus]\nIf you couldn\'t feel my love\nIn the way I said ""good morning""\nIf you couldn\'t feel my love\nIn the way I called you mine\nThen I hope you feel my love\nIn the way I say goodbye\n\n[Verse 2]\nI\'ll try my best to leave you alone\nBut you were my future tеn minutes ago\nSo I can\'t say that I\'m not shattered\nBut doеs it really matter?\nIt\'s messed up that caring means letting you go\n\n[Pre-Chorus]\nAnd I\'ve tried a million times to show you\nThat all I\'ve ever wanted is to know you\nBut do I know you?\n\n[Chorus]\nIf you couldn\'t feel my love\nIn the way I said ""forever""\nIf you couldn\'t feel my love\nWhen I gave you my whole life\nThen I hope you feel my love\nIn the way I say goodbye\nGoodbye\n\n[Outro]\nI loved you, really loved you\nWhatever you\'re looking for, I hope you find\nHave a safe drive home\nAnd a beautiful life'}"
Emmanuel Franco,Feel Like Home,Feel Like Home,4cPsK6f8ErDfqVNwJkSiKq,0.478,0.566,7,-10.526,0.0396,0.576,0.000142,0.448,0.413,75.918,199520,4,Sad,"{'title': 'Emmanuel Franco – Feel like home Lyrics', 'lyrics': ""[Verse 1]\nDon't start this\nIf we’re not gonna finish\nMy heart is open up to you again\nThe darkness that was between us is gone\nI'll leave the lights on for you\n\n[Chorus]\nNo one else could ever hold me down\nWhenever I feel like this your the only one around\nWhen you love someone the way I love you\nNowhere else without them feels like home\nNo it don't feel like home\nNo it don’t feel like home\n\n[Verse 2]\nWe're floating through thе cold universe alone\nWhilе holding onto each other for warmth\nI know this is the last chance we'll get to do this right\nLet's not fight it this time\n\n[Chorus]\nNo one else could ever hold me down\nWhenever I feel like this your the only one around\nWhen you love someone the way I love you\nNowhere else without them feels like home\nNo it don't feel like home\nNo it don't feel like home\n\n[Outro]\nDon't move on\nI'll never move on\nWhen you love someone the way I love you\nNowhere else without them feels like home\nNo it don’t feel like home\nNo it don’t feel like home""}"
Labrinth,Jealous,Jealous,4L2K7JKseFCBoHMZEAszW0,0.439,0.153,1,-8.95,0.0479,0.874,0.0,0.107,0.104,116.76,287693,3,Sad,"{'title': 'Labrinth – Jealous Lyrics', 'lyrics': ""[Verse 1]\nI'm jealous of the rain\nThat falls upon your skin\nIt's closer than my hands have been\nI'm jealous of the rain\nI'm jealous of the wind\nThat ripples through your clothes\nIt's closer than your shadow\nOh, I'm jealous of the wind\n\n[Chorus]\nI wished you the best of\nAll this world could give\nAnd I told you when you left me\nThere's nothing to forgive\nBut I always thought you'd come back, tell me all you found was\nHeartbreak and misery\nIt's hard for me to say, I'm jealous of the way\nYou're happy without me\n\n[Verse 2]\nI'm jealous of the nights\nThat I don't spend with you\nI'm wondering who you lay next to\nOh, I'm jealous of the nights\nI'm jealous of the love\nLove that was in here\nGone for someone else to share\nOh, I'm jealous of the love, 'cause\n\n[Chorus]\nI wished you the best of\nAll this world could give\nAnd I told you when you left me\nThere's nothing to forgive\nBut I always thought you'd come back, tell me all you found was\nHeartbreak and misery\nIt's hard for me to say, I'm jealous of the way\nYou're happy without me\n\n[Bridge]\nAs I sink in the sand\nWatch you slip through my hands\nOh, as I die here another day\n'Cause all I do is cry behind this smile\n\n[Chorus]\nI wished you the best of\nAll this world could give\nAnd I told you when you left me\nThere's nothing to forgive\nBut I always thought you'd come back, tell me all you found was\nHeartbreak and misery\nIt's hard for me to say, I'm jealous of the way\nYou're happy without me-e-e-eee\n\n[Outro]\nIt's hard for me to say, I'm jealous of the way\nYou're happy without me""}"
Taylor Swift,Love Story,Love Story,1JR0kZfJpeNPJKo4HhdQJP,0.621,0.63,2,-5.412,0.0288,0.0218,6e-05,0.22,0.285,119.053,234747,4,Sad,"{'title': 'DedachiKenta – ラブストーリー (Love Story) Lyrics', 'lyrics': '[Verse 1]\nWe were both young when I first saw you\nI close my eyes and the flashback\u2005starts\nI\'m\u2005standing there\nOn a\u2005balcony in summer air\nSee the lights,\u2005see the party, the ball gowns\nSee you make your way through the crowd\nAnd say, ""Hello""\nLittle did I know\n\n[Pre-Chorus]\nThat you were Romeo, you were throwing pebbles\nAnd my daddy said, ""Stay away from Juliet""\nAnd I was crying on the staircase\nBegging you, ""Please don\'t go,"" and I said\n\n[Chorus]\nRomeo, take me somewhere we can be alone\nI\'ll be waiting, all there\'s left to do is run\nYou\'ll be the prince and I\'ll be the princess\nIt\'s a love story, baby, just say ""Yes""\n\n[Verse 2]\nSo I sneak out to the garden to see you\nWe keep quiet \'cause we\'re dead if they knew\nSo close your eyes\nEscape this town for a little while, oh, oh\n\n[Pre-Chorus]\n\'Cause you were Romeo, I was a scarlet letter\nAnd my daddy said, ""Stay away from Juliet""\nBut you were everything to me\nI was begging you, ""Please don\'t go,"" and I said\n\n[Chorus]\nRomeo, take me somewhere we can be alone\nI\'ll be waiting, all there\'s left to do is run\nYou\'ll be the prince and I\'ll be the princess\nIt\'s a love story, baby, just say ""Yes""\nRomeo, save me, they\'re trying to tell me how to feel\nThis love is difficult, but it\'s real\nDon\'t be afraid, we\'ll make it out of this mess\nIt\'s a love story, baby, just say ""Yes""\n\n[Post-Chorus]\nOh, oh\n\n[Bridge]\nAnd I got tired of waiting\nWondering if you were ever coming around\nMy faith in you was fading\nWhen I met you on the outskirts of town\n\n[Chorus]\nAnd I said, ""Romeo, save me, I\'ve been feeling so alone\nI keep waiting for you, but you never come\nIs this in my head? I don\'t know what to think""\nHe knelt to the ground and pulled out a ring, and said\n""Marry me, Juliet, you\'ll never have to be alone\nI love you and that\'s all I really know\nI talked to your dad, go pick out a white dress\nIt\'s a love story, baby, just say \'Yes\'""\n\n[Outro]\nOh, oh, oh\nOh, oh, oh\n\'Cause we were both young when I first saw you'}"
Seaforth,Breakups,Breakups,77Bt2DXJE1R1qsnm4D10Ox,0.531,0.552,1,-5.945,0.0309,0.436,0.0,0.0786,0.328,74.931,223129,3,Sad,"{'title': 'Seaforth – Breakups Lyrics', 'lyrics': ""[Verse 1]\nYou're the only one in the world I wanna talk to right now\nThe only one to pick me up on a night like this\nAnd I know\nYou'll be the first thing on my mind in the morning, oh\nSober or drunk, you're the one that I just miss, mmm\n\n[Chorus]\nI said I wouldn't call\nWe said we wouldn't talk at all\nIt always ends bad\nBut I'm lookin' at my phone\nAnd if you're not alone\nI don't think I could take that\n'Cause I'm drunk at a bar at 2 AM\nAnd I just wanna talk to my best friend\nI said I wouldn't call\nWe said we wouldn't talk at all\nBut right now\n\n[Post-Chorus]\nAll I wanna do is hear your voice\nPretend it doesn't hurt like hell\nDrink some wine and talk about the past\nAnd not go ten steps back\nBut breakups don't work like that\n\n[Verse 2]\nBought a drink for a girl and I got her numbеr\nEven thought about walkin' her out that door, mmm\nThe only thing that camе close to you is her perfume, oh\nGot me wonderin' what we gave it all up for, oh-oh\n\n[Chorus]\nI said I wouldn't call\nWe said we wouldn't talk at all\nIt always ends bad\nBut I'm lookin' at my phone\nAnd if you're not alone\nI don't think I could take that\n'Cause I'm drunk at a bar at 2 AM\nAnd I just wanna talk to my best friend\nI said I wouldn't call\nWe said we wouldn't talk at all\nBut right now\n\n[Post-Chorus]\nAll I wanna do is hear your voice\nPretend it doesn't hurt like hell\nDrink some wine and talk about the past\nAnd not go ten steps back\nBut breakups don't work like that\n\n[Bridge]\nNo, no\nOh, no\nI should be moving on\nYou should be moving on, babe\nYeah, yeah\n\n[Chorus]\n'Cause I said I wouldn't call\nWe said we wouldn't talk at all\nIt always ends bad\nBut I'm lookin' at my phone\nAnd if you're not alone\nI don't think I can take that\n'Cause I'm drunk at a bar at 2 AM\nAnd I just wanna talk to my best friend\nI said I wouldn't call\nWe said we wouldn't talk at all\nBut right now\n\n[Post-Chorus]\nAll I wanna do is hear your voice\nPretend it doesn't hurt like hell\nDrink some wine and talk about the past (Oh-oh)\nAnd not go ten steps back\nBut breakups don't work like that""}"
Munn,i hate you for this,i hate you for this,4pVqrsykRGIyicylgR2gIx,0.543,0.511,1,-7.867,0.123,0.665,0.0,0.302,0.373,80.643,137532,4,Sad,"{'title': 'Munn – \u200bi hate you for this Lyrics', 'lyrics': '[Chorus]\nWe got too many problems\nWithout a way to solve them\nI wish that I could just let you go\nBut I care too much still\nAnd I don’t wanna heal\nYou’re the only thing I’ve known\n\n[Pre-Chorus]\nYou build me up and let me down again\nI know\nThat loving me was easier in your head\nAnd it shows\n\n[Chorus]\nWe got too many problems\nWithout a way to solve them\nI wish that I could just let you go\nBut I care too much still\nAnd I don’t wanna heal\nYou’re the only thing I’ve known\n\n[Post-Chorus]\nAnd now I hate you for this\nAnd I know it’s wrong\nBut I have nothing left to give\nIt’s slowly sinking in\nI’m on my own again\n\n[Bridge]\nI’ll just hide all my issues\nLike I don’t even miss you\nPretend that I’m happier now you’re gone\nI’m not doing just fine\nI know you know I’m lying\nBut I’m afraid of moving on\n\n[Pre-Chorus]\nYou build me up and let me down again\nI know\nThat loving me was easier in your head\nAnd it shows\n\n[Chorus]\nWe got too many problems\nWithout a way to solve them\nI wish that I could just let you go\nBut I care too much still\nAnd I don’t wanna heal\nYou’re the only thing I’ve known\n\n[Post-Chorus]\nAnd now I hate you for this\nAnd I know it’s wrong\nBut I have nothing left to give\nIt’s slowly sinking in\nI’m on my own again\n\n[Outro]\nAnd now I hate you for this\nAnd I know it’s wrong\nBut I have nothing left to give\nIt’s slowly sinking in'}"
