artist,album,track,track_id,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,mood,lyrics
Yoke Lore,Goodpain,Beige,0FfZudphGgQTGeEV6AhmOs,0.434,0.677,10,-7.535,0.119,0.384,0.0684,0.119,0.218,167.927,204209,4,Sad,"{'title': 'Yoke Lore – Beige Lyrics', 'lyrics': ""I don't wanna see you smile\nI want you in the morning\nBefore you go performing\n\nTell me something I don't know and lead me to the place where no one ever goes\nLet me go under your skin, and let me find the demons that drive those heavenly limbs\n\nYou know you're beautiful\nBut that ain't half the gold treasure in your soul\nWhat you got cause I want it all\nWith your fingers in my mouth I fail to see your faults so please don't let me fall, please don't let me fall\n\nI think we’d survive in the wild\nWe would eat plants and roots and dream about electric fans\nBut baby could you kill a man, could you look in his eyes and feel the fire drain out of his hands\nAnd baby do you think about the past, do you wonder if every stupid little thing has led us to this\n\nYou know you're beautiful\nBut that ain't half the gold treasure in your soul\nWhat you got cause I want it all\nWith your fingers in my mouth I fail to see your faults so please don't let me fall, please don't let me fall""}"
Grace Carter,Wicked Game,Wicked Game,57h4OYRuqBvgE87biicEzq,0.373,0.0556,2,-9.704,0.038,0.979,1.17e-05,0.0881,0.124,135.717,170876,5,Sad,"{'title': 'Grace Carter – Wicked Game Lyrics', 'lyrics': ""[Verse 1]\nThe world was on fire and no one could save me but you\nIt's strange what desire will make foolish people do\nI never dreamed that I'd meet somebody like you\nAnd I never dreamed that I'd lose somebody like you\n\n[Chorus]\nNo, I don't wanna fall in love\nNo, I don't wanna fall in love\nWith you\n\n[Verse 2]\nWhat a wicked game you play to make me feel this way\nWhat a wicked thing you do to let me dream of you\nWhat a wicked thing to say, you never felt this way\nWhat a wicked thing you do to make me dream of you\n\n[Chorus]\nNow, I don't wanna fall in love\nNo, I don't wanna fall in love\nWith you\nWith you\n\n[Outro]\nThe world was on fire and no one could save me but you\nIt's strange what desire will make foolish people do""}"
Daughter,The Wild Youth EP,Medicine,5Zz8mrmVVhOq3iuv8Gh0MX,0.215,0.316,3,-12.201,0.0297,0.135,0.244,0.595,0.19,94.619,258986,3,Sad,"{'title': 'Daughter – Medicine Lyrics', 'lyrics': ""[Verse 1]\nPick it up, pick it all up\nAnd start again\nYou've got a second chance, you could go home\nEscape it all, it's just irrelevant\n\n[Chorus]\nIt's just medicine\nIt's just medicine\n\n[Verse 2]\nYou could still be what you want to\nWhat you said you were when I met you\nYou've got a warm heart, you've got a beautiful brain\nBut it's disintegrating from all the medicine.\n\n[Chorus]\nFrom all the medicine\nFrom all the medicine\nMedicine\n\n[Verse 3]\nYou could still be what you want to be\nWhat you said you were when you met me\nYou could still be what you want to\nWhat you said you were when I met you\nWhen you met me, when I met you""}"
Jimmy Eat World,Bleed American,Hear You Me,1TvNcWY7WwPLQINhimxycA,0.465,0.517,4,-6.189,0.0284,0.00854,0.0403,0.209,0.137,136.176,284373,3,Sad,"{'title': 'Jimmy Eat World – Hear You Me Lyrics', 'lyrics': ""[Verse 1]\nThere's no one in town I know\nYou gave us some place to go\nI never said thank you for that\nI thought I might get one more chance\n\n[Verse 2]\nWhat would you think of me now\nSo lucky so strong so proud?\nI never said thank you for that\nNow I'll never have a chance\n\n[Chorus]\nMay angels lead you in\nHear you me my friends\nOn sleepless roads the sleepless go\nMay angels lead you in\n\n[Instrumental]\n\n[Verse 3]\nSo what would you think of me now\nSo lucky so strong so proud?\nI never said thank you for that\nNow I'll never have a chance\n[Chorus]\nMay angels lead you in\nHear you me my friends\nOn sleepless roads the sleepless go\nMay angels lead you in\n\n[Bridge]\n(May angels lead you in)\nMay angels lead you in\n(May angels lead you in)\nMay angels lead you in\n\n[Instrumental]\n\n[Verse 4]\nAnd if you were with me tonight\nI'd sing to you just one more time\nA song for a heart so big\nGod wouldn't let it live\n\n[Chorus]\nMay angels lead you in\nHear you me my friends\nOn sleepless roads the sleepless go\nMay angels lead you in\nMay angels lead you in\nHear you me my friends\nOn sleepless roads the sleepless go\nMay angels lead you in\n\n[Outro]\nOn sleepless roads the sleepless go\nMay angels lead you in""}"
Various Artists,If I Stay (Original Motion Picture Soundtrack) [Deluxe Version],Heart Like Yours,1ym2ZnNbIV6TB4YUjAl2Z5,0.497,0.259,7,-9.782,0.033,0.879,0.0,0.102,0.338,140.117,200560,3,Sad,"{'title': 'Willamette Stone – Heart Like Yours Lyrics', 'lyrics': ""[Verse 1]\nBreathe deep, breathe clear\nKnow that I'm here\nKnow that I'm here\nWaitin'\nStay strong, stay gold\nYou don't have to fear\nYou don't have to fear\nWaitin'\n\n[Pre-Chorus]\nI'll see you soon\nI'll see you soon\n\n[Chorus]\nHow could a heart like yours\nEver love a heart like mine?\nHow could I live before?\nHow could I have been so blind?\nYou opened up my eyes\nYou opened up my eyes\n\n[Verse 2]\nSleep sound, sleep tight\nHere in my mind\nHere in my mind\nWaitin'\nCome close, my dear\nYou don't have to fear\nYou don't have to fear\nWaitin'\n[Pre-Chorus]\nI'll see you soon\nI'll see you soon\n\n[Chorus]\nHow could a heart like yours\nEver love a heart like mine?\nHow could I live before?\nHow could I have been so blind?\nYou opened up my eyes\nYou opened up my eyes\n\n[Bridge]\nHold fast, hope\nAll your love is all I've ever known\nHold fast, hope\nAll your love is all I've ever known\n\n[Chorus]\nHow could a heart like yours\nEver love a heart like mine?\nHow I could I live before?\nHow could I have been so blind?\nYou opened up my eyes\nYou opened up my eyes\n[Outro]\nYou opened up my eyes\nYou opened up my eyes""}"
Kodaline,The High Hopes EP,High Hopes,7m2Ny5RefrEnAyOtNujSlb,0.426,0.474,4,-6.355,0.0324,0.585,0.0,0.119,0.236,154.469,231200,4,Sad,"{'title': 'Kodaline – High Hopes Lyrics', 'lyrics': ""[Verse 1]\nBroken bottles in the hotel lobby\nSeems to me like I'm just scared of never feelin' it again\nI know it's crazy to believe in silly things\nBut it's not that easy\n\n[Verse 2]\nI remember it now, it takes me back to when it all first started\nBut I only got myself to blame for it and I accept it now\nIt's time to let it go, go out and start again\nBut It's not that easy\n\n[Chorus]\nBut I've got high hopes\nIt takes me back to when we started\nHigh hopes\nWhen you let it go, go out and start again\nHigh hopes\nWhen it all comes to an end\nBut the world keeps spinning around\n\n[Verse 3]\nAnd in my dreams I meet the ghosts of all the people who've come and gone\nMemories, they seem to show up so quick but they leave you far too soon\nNaive, I was just staring at the barrel of a gun\nI do believe it\n\n[Chorus]\nYeah, but I've got high hopes\nIt takes me back to when we started\nHigh hopes\nWhen you let it go, go out and start again\nHigh hopes\nOh, when it all comes to an end\nThe world keeps spinning\nYeah, the world keeps spinning\nAround\n\n[Instrumental]\n\n[Chorus]\nOhh, high hopes\nIt takes me back to when we started\nHigh hopes\nWhen you let it go, go out and start again\nHigh hopes\nOhhh-ohhh\nYeah, but the world keeps spinning, uhh\nYeah, this world keeps spinning\n\n[Outro]\nHow this world keeps spinning around?""}"
London Grammar,If You Wait (Deluxe Version),Wasting My Young Years,0CzKeBPCiBrGZRV9eLzzBo,0.54,0.285,5,-11.377,0.0378,0.855,0.00118,0.0937,0.107,126.881,204267,4,Sad,"{'title': 'London Grammar – Wasting My Young Years Lyrics', 'lyrics': ""[Instrumental break]\n[Verse 1: London Grammar]\nYou crossed this line\nDo you find it hard to sit with me tonight?\nI've walked these miles, but I've walked them straight lined\nYou'll never know what it's like to be\nFine\n\n[Chorus: London Grammar]\nAnd I'm wasting my young years\nIt doesn't matter if I'm chasing old ideas\nIt doesn't matter if, maybe, we are, we are\nMaybe I'm wasting my young years\nMaybe, we are, we are\nMaybe I'm wasting my young years\n\n[Verse 2: London Grammar]\nDon't you know that it's only fear?\nAnd I wouldn't worry, you have all your life\nI've heard it takes some time to get it right\n\n[Chorus: London Grammar]\nI'm wasting my young years\nIt doesn't matter if I'm chasing old ideas\nIt doesn't matter if, maybe, we are, we are\nMaybe I'm wasting my young years\nMaybe, we are, we are\nMaybe I'm wasting my young years\n[Outro: London Grammar]\nI don't know what you want\nDon't leave me hanging on\nI don't know what you want\nDon't leave me hanging on""}"
Cub Sport,This Is Our Vice,Come On Mess Me Up,35esL6crd33KHmrpVFHFj4,0.326,0.599,4,-5.595,0.0338,0.0512,6.62e-06,0.145,0.0387,149.919,203642,4,Sad,"{'title': 'Cub Sport – Come On Mess Me Up Lyrics', 'lyrics': ""[Verse 1]\nWe were walking on Sparkes Street, growing up real fast\nI left it behind pretty quickly\nStill the farthest thing from pretty\nI found comfort\nI fell in love with avoiding problems\n\n[Verse 2]\nWe were riding on Smith Street, we were right on track\nI left it behind without sinking\nThey all said I wasn't thinking\nI found comfort\nI fell in love with avoiding problems\n\n[Chorus]\nBut I want this, you know I want this\nSo come on, mess me up\nAnd you can break me if you'll still take me\nRuin me, if you'll let me be\nOne of the ones you say you won't forget\n'Cause I want this, you know I want this\nSo come on, mess me up\n\n[Verse 3]\nI was stumbling on Suffolk, throwing up real hard\nInside was kind of misty\nI knew none of the history\nI found comfort\nI fell in love with avoiding problems\nAnd that was the problem\n\n[Chorus]\n'Cause I want this, you know I want this\nSo come on, mess me up\nAnd you can break me, if you'll still take me\nRuin me, if you'll let me be\nOne of the ones you say you won't forget\n'Cause I want this, you know I want this\nSo come on, mess me up\n\n[Outro]\n'Cause I want this, you know I want this\nSo come on, mess me up""}"
Cavetown,This Is Home,This Is Home,2TI2fw9FWPeah6N4k1b4NU,0.81,0.266,7,-12.478,0.0407,0.56,1.05e-06,0.0962,0.212,130.041,226073,4,Sad,"{'title': 'Cavetown – This Is Home Lyrics', 'lyrics': ""[Verse 1]\nOften, I am upset\nThat I cannot fall in love, but I guess\nThis avoids the stress of falling out of it\nAre you tired of me yet?\nI'm a little sick right now but I swear\nWhen I'm ready I will fly us out of here\n\n[Chorus]\n(Ooh-ooh-ooh-ooh-ooh)\nI'll cut my hair\n(Ooh-ooh-ooh-ooh-ooh)\nTo make you stare\n(Ooh-ooh-ooh-ooh-ooh)\nI'll hide my chest\nAnd I'll figure out a way to get us out of here\nOoh-ooh-ooh-ooh-ooh\nOoh-ooh-ooh-ooh-ooh\nOoh-ooh-ooh-ooh-ooh\nOoh-ooh-ooh-ooh-ooh\n\n[Verse 2]\nTurn off your porcelain face\nI can't really think right now and this place\nHas too many colors, enough to drive all of us insane\nAre you dead? Sometimes I think I'm dead\n'Cause I can feel ghosts and ghouls wrapping my head\nBut I don't wanna fall asleep just yet\n\n[Chorus]\n(Ooh-ooh-ooh-ooh-ooh)\nMy eyes went dark\n(Ooh-ooh-ooh-ooh-ooh)\nI don't know where\n(Ooh-ooh-ooh-ooh-ooh)\nMy pupils are\nBut I'll figure out a way to get us out of here\n\n[Bridge]\nGet a load of this monster\nHe doesn't know how to communicate\nHis mind is in a different place\nWill everybody please give him a little bit of space?\nGet a load of this train wreck\nHis hair's a mess and he doesn't know who he is yet\nBut little do we know, the stars\nWelcome him with open arms\nOh\n\n[Outro]\n(Ooh-ooh-ooh-ooh-ooh)\nTime is\n(Ooh-ooh-ooh-ooh-ooh)\nSlowly\n(Ooh-ooh-ooh-ooh-ooh)\nTracing his face\nBut strangely he feels at home in this place""}"
Various Artists,The Twilight Saga: Breaking Dawn - Part 1 (Original Motion Picture Soundtrack),Turning Page,42BAwiGC1egjbiJ6y512Tz,0.304,0.379,3,-8.484,0.029,0.912,0.025,0.112,0.189,125.203,255373,4,Sad,"{'title': 'Tatiana Manaois – Your Turning Page Lyrics', 'lyrics': ""[Verse 1]\nHave you ever been defeated\nIn a war you didn't start?\nHave you ever been believed in\nBy somebody else's heart?\nHave you been somebody's reason\nTo become somebody new?\nHave you ever had a season\nWhere you never felt like you?\n\n[Chorus]\nAnd years go by like days\nSunsets go down way too fast\nNow's your turning page\nLet it all go, fading to black\n\n[Verse 2]\nAre you wishing on a star again\nAlmost every single night?\nTelling everyone you're dreaming\nDreaming of a different life\nSaw you flipping through some pictures\nThat are worth a thousand words\nAnd you pictured it'd be different\nBut you know it could be worse\n[Chorus]\n'Cause your years go by like days\nAnd sunsets go down way too fast\nNow's your turning page\nLet it all go, fading to black\n\n[Bridge]\nCaught up in the moment\nGone before you know it\nWhat's the point in holding onto what's gone away\nTime is never ours\nNow's your golden hour\nHope you know that now it's your turning page\n\n[Chorus]\n'Cause your years go by like days\nAnd sunsets go down way too fast\nNow's your turning page\nLet it all go, fading to black""}"
Snow Patrol,Chasing Cars,Chasing Cars,0rpIH5otu7ykvZPdcQuRPh,0.556,0.595,9,-4.51,0.0275,0.214,8.33e-05,0.125,0.144,104.001,266347,4,Sad,"{'title': 'Snow Patrol – Chasing Cars Lyrics', 'lyrics': ""[Intro]\n\n[Verse 1]\nWe'll do it all\nEverything\nOn our own\nWe don't need\nAnything or anyone\n\n[Chorus]\nIf I lay here\nIf I just lay here\nWould you lie with me and just forget the world?\n\n[Verse 2]\nI don't quite know\nHow to say\nHow I feel\nThose three words\nAre said too much\nThey're not enough\n\n[Chorus]\nIf I lay here\nIf I just lay here\nWould you lie with me and just forget the world?\nForget what we're told\nBefore we get too old\nShow me a garden that's burstin' into life\n\n[Verse 3]\nLet's waste time\nChasing cars\nAround our heads\nI need your grace\nTo remind me\nTo find my own\n\n[Chorus]\nIf I lay here\nIf I just lay here\nWould you lie with me and just forget the world?\nForget what we're told\nBefore we get too old\nShow me a garden that's burstin' into life\n\n[Bridge]\nAll that I am\nAll that I ever was\nIs here in your perfect eyes, they're all I can see\nI don't know where\nConfused about how, as well\nJust know that these things will never change for us at all\n\n[Chorus]\nIf I lay here\nIf I just lay here\nWould you lie with me and just forget the world?\n\n[Outro]""}"
