artist,album,track,track_id,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,mood,lyrics
Adele,21,Someone Like You,1zwMYTA5nlNjZxYrvBB2pV,0.556,0.319,9,-8.251,0.0281,0.893,0.0,0.0996,0.294,135.187,285240,4,Sad,"{'title': 'Adele – Someone Like You Lyrics', 'lyrics': ""[Verse 1]\nI heard that you're settled down\nThat you found a girl and you're married now\nI heard that your dreams came true\nGuess she gave you things I didn't give to you\nOld friend, why are you so shy?\nAin't like you to hold back or hide from the light\n\n[Pre-Chorus]\nI hate to turn up out of the blue, uninvited\nBut I couldn't stay away, I couldn't fight it\nI had hoped you'd see my face\nAnd that you'd be reminded that for me, it isn't over\n\n[Chorus]\nNever mind, I'll find someone like you\nI wish nothing but the best for you, too\nDon't forget me, I beg\nI remember you said\nSometimes it lasts in love, but sometimes it hurts instead\nSometimes it lasts in love, but sometimes it hurts instead\n\n[Verse 2]\nYou know how the time flies\nOnly yesterday was the time of our lives\nWe were born and raised in a summer haze\nBound by the surprise of our glory days\n\n[Pre-Chorus]\nI hate to turn up out of the blue, uninvited\nBut I couldn't stay away, I couldn't fight it\nI had hoped you'd see my face\nAnd that you'd be reminded that for me, it isn't over\n\n[Chorus]\nNever mind, I'll find someone like you\nI wish nothing but the best for you, too\nDon't forget me, I beg\nI remember you said\nSometimes it lasts in love, but sometimes it hurts instead\n\n[Bridge]\nNothing compares, no worries or cares\nRegrets and mistakes, they're memories made\nWho would have known how bittersweet this would taste?\n\n[Breakdown]\nNever mind, I'll find someone like you\nI wish nothing but the best for you\nDon't forget me, I beg\nI remember you said\nSometimes it lasts in love, but sometimes it hurts instead\n\n[Chorus]\nNever mind, I'll find someone like you\nI wish nothing but the best for you, too\nDon't forget me, I beg\nI remember you said\nSometimes it lasts in love, but sometimes it hurts instead\nSometimes it lasts in love, but sometimes it hurts instead""}"
Selena Gomez,The Heart Wants What It Wants,The Heart Wants What It Wants,6wJwkMo278iWVlWl1XQ4WA,0.616,0.789,7,-4.874,0.0377,0.053,0.0,0.142,0.621,83.066,227373,4,Sad,"{'title': 'Selena Gomez – The Heart Wants What It Wants Lyrics', 'lyrics': ""[Intro]\nWhat the heart wants\nWhat the heart wants\nWhat the heart wants (Wants, wants, wants)\n\n[Verse 1]\nYou got me sipping on something\nI can't compare to nothing I've ever known\nI'm hoping that after this fever I'll survive\nI know I'm acting a bit crazy\nStrung out, a little bit hazy\nHand over heart, I'm praying\nThat I'm gonna make it out alive\n\n[Pre-Chorus]\nThe bed's getting cold and you're not here\nThe future that we hold is so unclear\nBut I'm not alive until you call\nAnd I'll bet the odds against it all\nSave your advice, 'cause I won't hear\nYou might be right, but I don't care\nThere's a million reasons why I should give you up\n\n[Chorus]\nBut the heart wants what it wants\nThe heart wants what it wants\n\n[Verse 2]\nYou got me scattered in pieces\nShining like stars and screaming\nLighting me up like Venus\nBut then you disappear and make me wait\nAnd every second's like torture\nHeroin drip, no more so\nFinding a way to let go\nBaby, baby, no, I can't escape\n\n[Pre-Chorus]\nThe bed's getting cold and you're not here\nThe future that we hold is so unclear\nBut I'm not alive until you call\nAnd I'll bet the odds against it all\nSave your advice, 'cause I won't hear\nYou might be right, but I don't care\nThere's a million reasons why I should give you up\n\n[Chorus]\nBut the heart wants what it wants\nThe heart wants what it wants\nThe heart wants what it wants\nThe heart wants what it wants\n\n[Bridge]\nThis is a modern fairytale\nNo happy endings, no wind in our sails\nBut I can't imagine a life without\nBreathless moments\nBreaking me down, down, down, down\n\n[Pre-Chorus]\nThe bed's getting cold and you're not here\nThe future that we hold is so unclear\nBut I'm not alive until you call\nAnd I'll bet the odds against it all\nSave your advice, 'cause I won't hear\nYou might be right, but I don't care\nThere's a million reasons why I should give you up\n\n[Chorus]\nBut the heart wants what it wants\nThe heart wants what it wants\nThe heart wants what it wants\nThe heart wants what it wants\n\n[Outro]\nThe heart wants what it wants, baby\nThe heart wants what it wants, baby\nIt wants what it wants\nIt wants what it wants\nThe heart wants what it wants, baby\nThe heart wants what it wants, baby""}"
Bruno Mars,Unorthodox Jukebox,When I Was Your Man,0nJW01T7XtvILxQgC5J7Wh,0.612,0.28,0,-8.648,0.0434,0.932,0.0,0.088,0.387,72.795,213827,4,Sad,"{'title': 'Bruno Mars – When I Was Your Man Lyrics', 'lyrics': ""[Verse 1]\nSame bed but it feels just a little bit bigger now\nOur song on the radio but it don't sound the same\nWhen our friends talk about you, all it does is just tear me down\n'Cause my heart breaks a little when I hear your name\n\n[Pre-Chorus]\nIt all just sounds like oooooh ooh\nMmm, too young, too dumb to realize\n\n[Chorus]\nThat I should have bought you flowers\nAnd held your hand\nShould have gave you all my hours\nWhen I had the chance\nTake you to every party\n'Cause all you wanted to do was dance\nNow my baby's dancing\nBut she's dancing with another man\n\n[Verse 2]\nMy pride, my ego, my needs, and my selfish ways\nCaused a good, strong woman like you to walk out my life\nNow I'll never, never get to clean up the mess I made (oh)\nAnd it haunts me every time I close my eyes\n\n[Pre-Chorus]\nIt all just sounds like oooooh ooh\nMmm, too young, too dumb to realize\n\n[Chorus]\nThat I should have bought you flowers\nAnd held your hand\nShould have gave you all my hours\nWhen I had the chance\nTake you to every party\n'Cause all you wanted to do was dance\nNow my baby's dancing\nBut she's dancing with another man\n\n[Bridge]\nAlthough it hurts\nI'll be the first to say that I was wrong\nOh, I know I'm probably much too late\nTo try and apologize for my mistakes\nBut I just want you to know\n\n[Chorus]\nI hope he buys you flowers\nI hope he holds your hand\nGive you all his hours\nWhen he has the chance\nTake you to every party\n'Cause I remember how much you loved to dance\nDo all the things I should have done\nWhen I was your man\n\n[Outro]\nDo all the things I should have done\nWhen I was your man""}"
Lewis Capaldi,Divinely Uninspired To A Hellish Extent,Someone You Loved,7qEHsqek33rTcFNT9PFqLf,0.501,0.405,1,-5.679,0.0319,0.751,0.0,0.105,0.446,109.891,182161,4,Sad,"{'title': 'Lewis Capaldi – Someone You Loved Lyrics', 'lyrics': ""[Verse 1]\nI'm going under, and this time, I fear there's no one to save me\nThis all or nothing really got a way of driving me crazy\nI need somebody to hear,  somebody to know\nSomebody to have, somebody to hold\nIt's easy to say, but it's never the same\nI guess I kinda liked the way you numbed all the pain\n\n[Chorus]\nNow, the day bleeds into nightfall\nAnd you're not here to get me through it all\nI let my guard down and then you pulled the rug\nI was getting kinda used to being someone you loved\n\n[Verse 2]\nI'm going under, and this time, I fear there's no one to turn to\nThis all or nothing way of loving got me sleeping without you\nNow, I need somebody to know, somebody to hear\nSomebody to have, just to know how it feels\nIt's easy to say, but it's never the same\nI guess I kinda like the way you help me escape\n\n[Chorus]\nNow, the day bleeds into nightfall\nAnd you're not here to get me through it all\nI let my guard down and then you pulled the rug\nI was getting kinda used to being someone you loved\n\n[Bridge]\nAnd I tend to close my eyes when it hurts sometimes\nI fall into your arms\nI'll be safe in your sound till I come back around\n\n[Chorus]\nFor now, the day bleeds into nightfall\nAnd you're not here to get me through it all\nI let my guard down and then you pulled the rug\nI was getting kinda used to being someone you loved\nBut now the day bleeds into nightfall\nAnd you're not here to get me through it all\nI let my guard down and then you pulled the rug\nI was getting kinda used to being someone you loved\nI let my guard down and then you pulled the rug\nI was getting kinda used to being someone you loved""}"
Ariana Grande,Yours Truly,Almost Is Never Enough,63bo7NDoWdMFXufhsYOxwG,0.323,0.327,2,-7.494,0.0411,0.824,0.0,0.101,0.335,81.329,327773,4,Sad,"{'title': 'Ariana Grande & Nathan Sykes – Almost Is Never E', 'lyrics': ""[Verse 1: Ariana Grande]\nI'd like to say we gave it a try\nI'd like to blame it all on life\nMaybe we just weren't right\nBut that's a lie, that's a lie\n\n[Pre-Chorus: Ariana Grande]\nAnd we can deny it as much as we want\nBut in time our feelings will show\n'Cause sooner or later we'll wonder why we gave up\nThe truth is, everyone knows\n\n[Chorus: Ariana Grande]\nAlmost, almost is never enough\nSo close to being in love\nIf I would have known that you wanted me the way I wanted you\nThen maybe we wouldn't be two worlds apart\nBut right here in each other's arms\nAnd we almost, we almost knew what love was\nBut almost is never enough\n\n[Verse 2: Nathan Sykes]\nIf I could change the world overnight\nThere'd be no such thing as goodbye\nYou'd be standing right where you were\nAnd we'd get the chance we deserve, oh\n\n[Pre-Chorus: Nathan Sykes]\nTry to deny it as much as you want\nBut in time our feelings will show\n'Cause sooner or later we'll wonder why we gave up\nThe truth is everyone knows\n\n[Chorus: Ariana Grande & Nathan Sykes]\nAlmost, almost is never enough\nSo close to being in love\nIf I would have known that you wanted me the way I wanted you\nThen maybe we wouldn't be two worlds apart\nBut right here in each other's arms\nAnd we almost, we almost knew what love was\nBut almost is never enough\n\n[Bridge: Ariana Grande & Nathan Sykes]\nHuh-huh, baby\nYou know, you know, baby\nAlmost, is never enough, baby\nYou know, hey\n\n[Pre-Chorus: Ariana Grande & Nathan Sykes]\nAnd we can deny it as much as we want\nBut in time our feelings will show\n'Cause sooner or later we'll wonder why we gave up\nThe truth is, everyone knows\n\n[Chorus: Ariana Grande & Nathan Sykes]\nAlmost, almost is never enough (Is never enough, baby)\nSo close to being in love (So close)\nIf I would have known that you wanted me\nThe way I wanted you\nThen maybe we wouldn't be two worlds apart\nBut right here in each other's arms\nAnd we almost, we almost knew what love was (Baby)\nBut almost is never enough\n\n[Outro: Ariana Grande & Nathan Sykes]\nHuh-huh, baby (Almost)\nYou know, you know, baby\nAlmost, is never enough, baby\nYou know, hey""}"
Ed Sheeran,÷ (Deluxe),Happier,2RttW7RAu5nOAfq6YFvApB,0.522,0.385,0,-7.355,0.0288,0.536,0.0,0.135,0.236,89.792,207520,4,Sad,"{'title': 'Ed Sheeran – Happier Lyrics', 'lyrics': ""[Verse 1]\nWalking down 29th and park\nI saw you in another's arm\nOnly a month we've been apart\nYou look happier\nSaw you walk inside a bar\nHe said something to make you laugh\nI saw that both your smiles were twice as wide as ours\nYeah, you look happier, you do\n\n[Pre-Chrous]\nAin't nobody hurt you like I hurt you\nBut ain't nobody love you like I do\nPromise that I will not take it personal, baby\nIf you're moving on with someone new\n\n[Chorus]\n'Cause baby you look happier, you do\nMy friends told me one day I'll feel it too\nAnd until then I'll smile to hide the truth\nBut I know I was happier with you\n\n[Verse 2]\nSat in the corner of the room\nEverything's reminding me of you\nNursing an empty bottle and telling myself\nYou're happier, aren't you?\n\n[Pre-Chorus 2]\nOh, ain't nobody hurt you like I hurt you\nBut ain't nobody need you like I do\nI know that there's others that deserve you\nBut my darling, I am still in love with you\n\n[Chorus 2]\nBut I guess you look happier, you do\nMy friends told me one day I’ll feel it too\nI could try to smile to hide the truth\nBut I know I was happier with you\n\n[Outro]\n‘Cause baby you look happier, you do\nI knew one day you’d fall for someone new\nBut if he breaks your heart like lovers do\nJust know that I’ll be waiting here for you""}"
Frank Ocean,channel ORANGE,Thinkin Bout You,7DfFc7a6Rwfi3YQMRbDMau,0.721,0.339,0,-11.195,0.0532,0.409,0.00153,0.0973,0.2,129.83,200747,4,Sad,"{'title': 'Frank Ocean – Thinkin Bout You Lyrics', 'lyrics': ""[Verse 1]\nA tornado flew around my room before you came\nExcuse the mess it made, it usually doesn't rain in\nSouthern California, much like Arizona\nMy eyes don't shed tears, but boy, they pour when\n\n[Pre-Chorus]\nI'm thinkin' 'bout you, ooh no, no, no\nI've been thinkin' bout you, you know, know, know\nI've been thinkin' bout you, do you think about me still?\nDo ya, do ya?\n\n[Chorus]\nOr do you not think so far ahead?\n'Cause I been thinkin' bout forever, ooh\nOr do you not think so far ahead?\n'Cause I been thinkin' bout forever, ooh\n\n[Verse 2]\nNo, I don't like you, I just thought you were cool enough to kick it\nGot a beach house I could sell you in Idaho\nSince you think I don't love you, I just thought you were cute\nThat's why I kissed you\nGot a fighter jet, I don't get to fly it though, I'm lying down\n\n[Pre-Chorus]\nThinkin' 'bout you, ooh no, no, no\nI've been thinkin' bout you, you know, know, know\nI've been thinkin' bout you, do you think about me still?\nDo ya, do ya?\n[Chorus]\nOr do you not think so far ahead?\n'Cause I been thinkin' bout forever, ooh\nOr do you not think so far ahead?\n'Cause I been thinkin' bout forever, ooh\n\n[Bridge]\nYes, of course, I remember, how could I forget (How could I forget?) how you feel? (How you feel)\nYou know you were my first time, a new feel\nIt won't ever get old, not in my soul, not in my spirit, keep it alive\nWe'll go down this road 'til it turns from color to black and white\n\n[Chorus]\nOr do you not think so far ahead?\n'Cause I been thinkin' bout forever, ooh\nOr do you not think so far ahead?\n'Cause I been thinkin' bout forever, ooh""}"
Alicia Keys,The Diary Of Alicia Keys,If I Ain't Got You,3XVBdLihbNbxUwZosxcGuJ,0.609,0.444,7,-9.129,0.106,0.603,6.86e-06,0.104,0.166,118.402,228707,3,Sad,"{'title': ""Alicia Keys – If I Ain't Got You Lyrics"", 'lyrics': ""[Verse 1]\nSome people live for the fortune\nSome people live just for the fame\nSome people live for the power, yeah\nSome people live just to play the game\n\n[Pre-Chorus]\nSome people think that the physical things\nDefine what's within\nAnd I've been there before but that life's a bore\nSo full of the superficial\n\n[Chorus]\nSome people want it all\nBut I don't want nothin' at all\nIf it ain't you, baby\nIf I ain't got you, baby\nSome people want diamond rings\nSome just want everything\nBut everything means nothing\nIf I ain't got you, yeah\n\n[Verse 2]\nSome people search for a fountain\nThat promises forever young (Ya know)\nSome people need three dozen roses\nAnd that's the only way to prove you love them\n\n[Pre-Chorus]\nHand me the world on a silver platter\nAnd what good would it be?\nWith no one to share\nWith no one who truly cares for me\n\n[Chorus]\nSome people want it all\nBut I don't want nothin' at all\nIf it ain't you, baby\nIf I ain't got you, baby\nSome people want diamond rings\nSome just want everything\nBut everything means nothin'\nIf I ain't got you, you, you\nSome people want it all\nBut I don't want nothin' at all\nIf it ain't you, baby\nIf I ain't got you, baby\nSome people want diamond rings\nSome just want everything\nBut everything means nothin'\nIf I ain't got you, yeah\n\n[Outro]\nIf I ain't got you with me, baby\nOoh, ooh\nSaid nothin' in this whole wide world don't mean a thing\nIf I ain't got you with me, baby""}"
Kelly Clarkson,Breakaway,Because of You,3f3omU8n47Mqyab5nCaGyT,0.583,0.584,5,-5.362,0.0314,0.254,0.0,0.123,0.136,140.039,219493,4,Sad,"{'title': 'Kelly Clarkson – Because of You Lyrics', 'lyrics': ""[Intro]\nOoh-ooh, ooh\nOoh-ooh-ooh-ooh\n\n[Verse 1]\nI will not make the same mistakes that you did\nI will not let myself cause my heart so much misery\nI will not break the way you did, you fell so hard\nI've learned the hard way to never let it get that far\n\n[Chorus 1]\nBecause of you\nI never stray too far from the sidewalk\nBecause of you\nI learned to play on the safe side so I don't get hurt\nBecause of you\nI find it hard to trust not only me, but everyone around me\nBecause of you, I am afraid\n\n[Verse 2]\nI lose my way\nAnd it's not too long before you point it out\nI cannot cry\nBecause I know that's weakness in your eyes\nI'm forced to fake a smile, a laugh, every day of my life\nMy heart can't possibly break\nWhen it wasn't even whole to start with\n[Chorus 1]\nBecause of you\nI never stray too far from the sidewalk\nBecause of you\nI learned to play on the safe side so I don't get hurt\nBecause of you\nI find it hard to trust\nNot only me, but everyone around me\nBecause of you\nI am afraid\n\n[Bridge]\nI watched you die, I heard you cry every night in your sleep\n(I watched you die, in your sleep)\nI was so young, you should have known better than to lean on me\n(I was too young for you to lean on me)\nYou never thought of anyone else, you just saw your pain\n(You never saw me, yeah yeah)\nAnd now I cry in the middle of the night\nFor the same damn thing\n\n[Chorus 2]\nBecause of you\nI never stray too far from the sidewalk\nBecause of you\nI learned to play on the safe side so I don't get hurt\nBecause of you\nI try my hardest just to forget everything\nBecause of you\nI don't know how to let anyone else in\nBecause of you\nI'm ashamed of my life because it's empty\nBecause of you\nI am afraid\n[Outro]\nBecause of you (Ah ah, ah, ah)\nBecause of you, mmh, ooh...""}"
James Arthur,Remember Who I Was,Remember Who I Was,7AsQ91Fnyga6cqYIJaMSVe,0.349,0.326,8,-9.151,0.0504,0.847,3.33e-06,0.112,0.179,76.909,178093,4,Sad,"{'title': 'James Arthur – Remember Who I Was Lyrics', 'lyrics': ""[Verse 1]\nI know I hurt you, I was so unkind\nI was ungrateful, I wasted your time\nBut I was young and lost, so lost\nSee, you took this poor boy and changed his whole life\nGranted his wishes and dreams overnight\nAnd I saw stars, they shot me down\nBut I deserved it, they knocked me out\n\n[Chorus]\nI'm just waking up now, in the tears of the one's I love\nIt's quiet, I'll bet that everybody thinks I'm done\nI need to get up now, I've been down here far too long\nTwo years I've been lost, now I remember who I was\nWho I was, who I was\n\n[Verse 2]\nI am the one who beat me black and blue\nNo one can hurt all your feelings like you\nWhoa, I know it, or validate\nSee, if you're a misfit and feel out of place\nOr you don't like how you look, it's okay\n'Cause someone will, but you need to love yourself\nDon't end up like me, don't end up like me\n\n[Chorus]\nI'm just waking up now, in the tears of the one's I love\nIt's quiet, I'll bet that everybody thinks I'm done\nI need to get up now, I've been down here for too long\nTwo years I've been lost, now I remember who I was\nWho I was, who I was (I've been down here for too...)\nWho I was, who I was""}"
